track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
nurburgring,1998-06-14,183,Honda Civic - Honda,46,Class 7,,-,-,Haakon Schjärin (N)/John Skala-Lund/Dino Drössiger (D),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 46th (25 laps behind the winner)Grid:,46th (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1998-06-14,215,Renault Mégane - Renault,47,Class 12,,-,-,Michael Abendroth/Holger Butterbach/Manfred Anspann (D),NA,NA,NA,NA,NA,Renault,Mégane,NA,Result: 47th 1st in Class 12 (25 laps behind the winner)Grid:,47th 1st in Class 12 (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/M%c3%a9gane.html,NA
nurburgring,1998-06-14,186,BMW M3 - BMW,48,Class 16,,Closed bodywork,Front-engined,Martin Henderson (GB)/Klaus Bügler (D)/Jörg Dürig/Jonathan Baker (GB),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 48th (25 laps behind the winner)Grid:,48th (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1998-06-14,138,Peugeot 106 Rallye - Peugeot,49,Class 13,MSC Pellenz-Plaidt e. V. im ADAC,-,-,Klaus Zils/Frank Zils/Jörg Chmiela (D)/Wolfgang Mayr,NA,NA,NA,NA,NA,Peugeot,106,Rallye,Result: 49th (26 laps behind the winner)Grid:,49th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/106.html,https://www.racingsportscars.com/suffix/photo/Peugeot/106/Rallye.html
nurburgring,1998-06-14,181,Mitsubishi Carisma - Mitsubishi,50,Class 9,Team Mitsubishi Ralliart,-,-,Klaus Niedzwiedz (D)Nicole Lüttecke (D)/Guido Naumann (D)/Michael Podlogar,NA,NA,NA,NA,NA,Mitsubishi,Carisma,NA,Result: 50th (27 laps behind the winner)Grid:,50th (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Mitsubishi.html,https://www.racingsportscars.com/type/photo/Mitsubishi/Carisma.html,NA
nurburgring,1998-06-14,106,Peugeot 306 S - Peugeot,51,Class 12,,-,-,Peter Schnittger/Ralf Kesseböhmer/Rolf Feldmann/Andreas Weiland (D),NA,NA,NA,NA,NA,Peugeot,306,S,Result: 51st (27 laps behind the winner)Grid:,51st (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/306.html,https://www.racingsportscars.com/suffix/photo/Peugeot/306/S.html
nurburgring,1998-06-14,150,Honda Civic (EK4) - Honda,52,Class 7,Scuderia Offenbach e. V. im AvD,-,-,Andreas Rottstedt/Reimund Patrizio/Richard Höhfeld (D)/Thomas Wagenstetter (D),NA,NA,NA,NA,NA,Honda,Civic,(EK4),Result: 52nd (27 laps behind the winner)Grid:,52nd (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,https://www.racingsportscars.com/suffix/photo/Honda/Civic/(EK4).html
nurburgring,1998-06-14,128,Opel Astra GSi - Opel,53,Class 10,,-,-,Andreas Kramer (CH)/Martin Tschornia (D)/Wolfgang Weber (D),NA,NA,NA,NA,NA,Opel,Astra,GSi,Result: 53rd (27 laps behind the winner)Grid:,53rd (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html
nurburgring,1998-06-14,188,Peugeot 106 Rallye - Peugeot,54,Class 8,,-,-,Franz Hasenstab/Nadja Hasenstab/Fred van Haalen/Michael Harter (D),NA,NA,NA,NA,NA,Peugeot,106,Rallye,Result: 54th (27 laps behind the winner)Grid:,54th (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/106.html,https://www.racingsportscars.com/suffix/photo/Peugeot/106/Rallye.html
nurburgring,1998-06-14,127,VW Polo 16V - VW,55,Class 13,Rheydter Club für Motorsport e. V. im DMV,-,-,Rolf Blum/Günther David/Ralph-Gerhard Schlüter (D)/Dieter Lindenbaum (D),NA,NA,NA,NA,NA,VW,Polo,16V,Result: 55th (28 laps behind the winner)Grid:,55th (28 laps behind the winner)Grid:,finished,NA,NA,28 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Polo.html,https://www.racingsportscars.com/suffix/photo/VW/Polo/16V.html
nurburgring,1998-06-14,59,Citroën AX Sport - Citroën,56,Class 8,Färber Motorsport,-,-,Frank Färber/Marc Färber/Harald Hennes (D),NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: 56th (28 laps behind the winner)Grid:,56th (28 laps behind the winner)Grid:,finished,NA,NA,28 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
nurburgring,1998-06-14,151,VW Golf - VW,57,Class 6,,-,-,Guido Buratti (I)/Giovanni Bottazzi/Giuliano Bottazzi,NA,NA,NA,NA,NA,VW,Golf,NA,Result: 57th (28 laps behind the winner)Grid:,57th (28 laps behind the winner)Grid:,finished,NA,NA,28 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,NA
nurburgring,1998-06-14,46,Opel Astra GSi - Opel,58,Class 10,MSC Adenau e. V. im ADAC,-,-,Andres Tangen/Steward Anderson/Ralf Röttger,NA,NA,NA,NA,NA,Opel,Astra,GSi,Result: 58th (29 laps behind the winner)Grid:,58th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html
nurburgring,1998-06-14,48,BMW M3 E30 - BMW,59,Class 5,,Closed bodywork,Front-engined,Klaus Müller (D)/Harald Peter/Gunnar Witzmann,NA,NA,NA,NA,NA,BMW,M3,E30,Result: 59th (29 laps behind the winner)Grid:,59th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,https://www.racingsportscars.com/suffix/photo/BMW/M3/E30.html
nurburgring,1998-06-14,12,BMW M3 - BMW,60,Class 5,,Closed bodywork,Front-engined,Heinz Schug/Wolfgang Scholz/Kersten Jodexnis (D)/Karl-Horst Mühlbauer,NA,NA,NA,NA,NA,BMW,M3,NA,Result: 60th (29 laps behind the winner)Grid:,60th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1998-06-14,172,Audi A3 TDi - Audi,61,Class 2,,-,-,Paul-Martin Dose (D)/Friedrich Ney/Michael Wellmann,NA,NA,NA,NA,NA,Audi,A3,TDi,Result: 61st (29 laps behind the winner)Grid:,61st (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/A3.html,https://www.racingsportscars.com/suffix/photo/Audi/A3/TDi.html
nurburgring,1998-06-14,189,Seat Toledo GT - Seat,62,Class 12,,-,-,Michael Jung/Rolf Jülich/Werner Lehnhoff (D),NA,NA,NA,NA,NA,Seat,Toledo,GT,Result: 62nd (30 laps behind the winner)Grid:,62nd (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Seat.html,https://www.racingsportscars.com/type/photo/Seat/Toledo.html,https://www.racingsportscars.com/suffix/photo/Seat/Toledo/GT.html
nurburgring,1998-06-14,175,Peugeot 106 - Peugeot,63,Class 13,,-,-,Dirk Schulte/Klaus Peter Schauerte/Alfons Schauerte,NA,NA,NA,NA,NA,Peugeot,106,NA,Result: 63rd (30 laps behind the winner)Grid:,63rd (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/106.html,NA
nurburgring,1998-06-14,131,Seat Ibiza Cupra - Seat,64,Class 12,DD Junior Team im DSK e. V.,-,-,Martin Stockhammer/Niklas Birr/Axel Richter/Uli Kübler,NA,NA,NA,NA,NA,Seat,Ibiza,Cupra,Result: 64th (30 laps behind the winner)Grid:,64th (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Seat.html,https://www.racingsportscars.com/type/photo/Seat/Ibiza.html,https://www.racingsportscars.com/suffix/photo/Seat/Ibiza/Cupra.html
nurburgring,1998-06-14,154,Peugeot 106 XSI - Peugeot,65,Class 8,,-,-,Peter Schüller/Renato Favro/Michael Heigert (D),NA,NA,NA,NA,NA,Peugeot,106,XSI,Result: 65th (30 laps behind the winner)Grid:,65th (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/106.html,https://www.racingsportscars.com/suffix/photo/Peugeot/106/XSI.html
nurburgring,1998-06-14,66,Citroën Xsara - Citroën,66,Class 10,ADAC Niedersachsen/Sachsen-Anhalt e. V.,-,-,"""Schmidtchen Schleicher""/Matthias Ellendt/Thomas Ehrhardt (D)/Gunnar Beer (D)",NA,NA,NA,NA,NA,Citroën,Xsara,NA,Result: 66th (30 laps behind the winner)Grid:,66th (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/Xsara.html,NA
nurburgring,1998-06-14,93,Peugeot 306 GTi - Peugeot,67,Class 6,AC Rübenach e. V. im ADAC,-,-,Wolfgang Logemann/Werner Claas/Jürgen Nett (D),NA,NA,NA,NA,NA,Peugeot,306,GTi,Result: 67th (30 laps behind the winner)Grid:,67th (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/306.html,https://www.racingsportscars.com/suffix/photo/Peugeot/306/GTi.html
nurburgring,1998-06-14,62,Alfa Romeo 33 - Alfa Romeo,68,Class 6,,-,-,Erwin Derichs (D)/Andreas Pellens/Ingo Franz/Frank Grooz,NA,NA,NA,NA,NA,Alfa Romeo,33,NA,Result: 68th (30 laps behind the winner)Grid:,68th (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/33.html,NA
nurburgring,1998-06-14,132,Opel Astra - Opel,69,Class 6,,-,-,Christian Hickethier/Peter Venn (D)/Rudolf Minor/Thomas Schultz,NA,NA,NA,NA,NA,Opel,Astra,NA,Result: 69th (31 laps behind the winner)Grid:,69th (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,NA
nurburgring,1998-06-14,148,VW Polo 86 - VW,70,Class 8,Dürener Motorsport Club e. V. im ADAC,-,-,Andre Krumbach (D)/Jochen Krumbach (D)/Franz Claer/Jürgen Kastenholz,NA,NA,NA,NA,NA,VW,Polo,86,Result: 70th (31 laps behind the winner)Grid:,70th (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Polo.html,https://www.racingsportscars.com/suffix/photo/VW/Polo/86.html
nurburgring,1998-06-14,153,Opel Calibra - Opel,71,Class 10,,Closed bodywork,Front-engined,Andreas Wacker/Thomas Hellmich/Rainer Diehl/Rüdiger Klos,NA,NA,NA,NA,NA,Opel,Calibra,NA,Result: 71st (31 laps behind the winner)Grid:,71st (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Calibra.html,NA
nurburgring,1998-06-14,147,Opel Calibra - Opel,72,Class 10,ADAC Ortsclub Königstein e. V.,Closed bodywork,Front-engined,Ludger Henrich/Heinz Kilp (D)/Andreas Praschma,NA,NA,NA,NA,NA,Opel,Calibra,NA,Result: 72nd (31 laps behind the winner)Grid:,72nd (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Calibra.html,NA
nurburgring,1998-06-14,118,Opel Vectra - Opel,73,Class 10,,-,-,Stefan Hardtke/Roland Hardtke/Gerd Flentje,NA,NA,NA,NA,NA,Opel,Vectra,NA,Result: 73rd (31 laps behind the winner)Grid:,73rd (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Vectra.html,NA
nurburgring,1998-06-14,139,Suzuki Swift GTi - Suzuki,74,Class 8,Rothschmidt Racing Team,-,-,Michael Krämer/Werner Schlehecker (D)/Ulf Giljohann/Mischa Hachenberg,NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 74th (31 laps behind the winner)Grid:,74th (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
nurburgring,1998-06-14,113,Renault 19 - Renault,75,Class 9,,-,-,Dietmar Lorken-Korte/Martin Burhenne/Thorsten Gränert,NA,NA,NA,NA,NA,Renault,19,NA,Result: 75th (31 laps behind the winner)Grid:,75th (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/19.html,NA
nurburgring,1998-06-14,171,Peugeot 106 - Peugeot,76,Class 8,,-,-,Lars Günther/Klaus Stenzhorn/Peter Millowitsch/Markus Leger,NA,NA,NA,NA,NA,Peugeot,106,NA,Result: 76th (32 laps behind the winner)Grid:,76th (32 laps behind the winner)Grid:,finished,NA,NA,32 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/106.html,NA
nurburgring,1998-06-14,190,Renault 19 - Renault,77,Class 12,,-,-,Manfred Hohenhorst/Günter Hohenhorst/Thomas Krücken/Frank Kuhlmann (D),NA,NA,NA,NA,NA,Renault,19,NA,Result: 77th (32 laps behind the winner)Grid:,77th (32 laps behind the winner)Grid:,finished,NA,NA,32 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/19.html,NA
nurburgring,1998-06-14,130,VW Polo 16V - VW,78,Class 13,,-,-,Manfred Hesterberg/Alexander Schula (D)/Jürgen Rother/Ralf Martin (D),NA,NA,NA,NA,NA,VW,Polo,16V,Result: 78th (32 laps behind the winner)Grid:,78th (32 laps behind the winner)Grid:,finished,NA,NA,32 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Polo.html,https://www.racingsportscars.com/suffix/photo/VW/Polo/16V.html
nurburgring,1998-06-14,184,Suzuki Swift GTi - Suzuki,79,Class 8,,-,-,Thomas Bölling/Salvatore Erba/Wilfried Faßbender/Erwin Lukas (D),NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 79th (32 laps behind the winner)Grid:,79th (32 laps behind the winner)Grid:,finished,NA,NA,32 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
nurburgring,1998-06-14,174,Seat Ibiza Cupra - Seat,80,Class 12,Chemnitzer AMC e. V. im ADAC,-,-,Raimund Brunner/Uwe Kluge/Klaus Teichmann/Jahn Franke,NA,NA,NA,NA,NA,Seat,Ibiza,Cupra,Result: 80th (32 laps behind the winner)Grid:,80th (32 laps behind the winner)Grid:,finished,NA,NA,32 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Seat.html,https://www.racingsportscars.com/type/photo/Seat/Ibiza.html,https://www.racingsportscars.com/suffix/photo/Seat/Ibiza/Cupra.html
nurburgring,1998-06-14,125,Seat Ibiza Cupra - Seat,81,Class 12,DD Junior Team im DSK e. V.,-,-,Janina Depping/Stephanie Zorn/Claudia Dörge/Valeska Haaf,NA,NA,NA,NA,NA,Seat,Ibiza,Cupra,Result: 81st (33 laps behind the winner)Grid:,81st (33 laps behind the winner)Grid:,finished,NA,NA,33 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Seat.html,https://www.racingsportscars.com/type/photo/Seat/Ibiza.html,https://www.racingsportscars.com/suffix/photo/Seat/Ibiza/Cupra.html
nurburgring,1998-06-14,173,Citroën AX GTi - Citroën,82,Class 8,Scuderia Avus e. V. im ADAC,-,-,David Rinössl/Hardy Wroblewicz/Michael Neumann (D)/Bernd Knott,NA,NA,NA,NA,NA,Citroën,AX,GTi,Result: 82nd (33 laps behind the winner)Grid:,82nd (33 laps behind the winner)Grid:,finished,NA,NA,33 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/GTi.html
nurburgring,1998-06-14,19,Seat Ibiza Cupra - Seat,83,Class 12,DD Junior Team im DSK e. V.,-,-,Axel Rostek/Detlev Speer/Michael Schatz/Ingo Matter,NA,NA,NA,NA,NA,Seat,Ibiza,Cupra,Result: 83rd (33 laps behind the winner)Grid:,83rd (33 laps behind the winner)Grid:,finished,NA,NA,33 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Seat.html,https://www.racingsportscars.com/type/photo/Seat/Ibiza.html,https://www.racingsportscars.com/suffix/photo/Seat/Ibiza/Cupra.html
nurburgring,1998-06-14,212,BMW M3 - BMW,84,Class 3,,Closed bodywork,Front-engined,Maurizio Lusuardi (I)/Gianpiero Pindari (I)/Raffaele Sangiuolo (I)/Stefano Gabellini (I),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 84th (33 laps behind the winner)Grid:,84th (33 laps behind the winner)Grid:,finished,NA,NA,33 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1998-06-14,80,BMW M3 - BMW,85,Class 15,,Closed bodywork,Front-engined,Gérard Tremblay (F)/Jean Vignon (F)/Jean-Luc Baudet (F),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 85th (33 laps behind the winner)Grid:,85th (33 laps behind the winner)Grid:,finished,NA,NA,33 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1998-06-14,176,Renault Clio - Renault,86,Class 6,,-,-,Walter Kast/Walter Storm/Mario Hebler,NA,NA,NA,NA,NA,Renault,Clio,NA,Result: 86th (34 laps behind the winner)Grid:,86th (34 laps behind the winner)Grid:,finished,NA,NA,34 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,NA
nurburgring,1998-06-14,200,Renault Clio I Williams - Renault N/A,87,Class 12,East Belgian Racing Team,Closed bodywork,Front-engined,Jacky Delvaux (B)/Robert Matot (B)/Georges Bleus,NA,NA,NA,NA,NA,Renault,Clio,I Williams,Result: 87th (35 laps behind the winner)Grid:,87th (35 laps behind the winner)Grid:,finished,NA,NA,35 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,https://www.racingsportscars.com/suffix/photo/Renault/Clio/I%20Williams.html
nurburgring,1998-06-14,111,Opel Astra GSi - Opel,88,Class 14,,-,-,Paul Michael (B)/Peter Morss (GB)/Simon Gilbert,NA,NA,NA,NA,NA,Opel,Astra,GSi,Result: 88th 1st in Class 14 (35 laps behind the winner)Grid:,88th 1st in Class 14 (35 laps behind the winner)Grid:,finished,NA,NA,35 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html
nurburgring,1998-06-14,92,Citroën Saxo VTS - Citroën,89,Class 7,ADAC Niedersachsen/Sachsen-Anhalt e. V.,-,-,Jutta Beisiegel/Sonja Bayer (D)/Hildegard Henry-Eilwanger,NA,NA,NA,NA,NA,Citroën,Saxo,VTS,Result: 89th (36 laps behind the winner)Grid:,89th (36 laps behind the winner)Grid:,finished,NA,NA,36 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/Saxo.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/Saxo/VTS.html
nurburgring,1998-06-14,103,Opel Astra - Opel,90,Class 6,Scuderia München e. V. im ADAC,-,-,Christoph Stoll/Dirk Esser/Marcus Breuer/Thomas Emmerling,NA,NA,NA,NA,NA,Opel,Astra,NA,Result: 90th (36 laps behind the winner)Grid:,90th (36 laps behind the winner)Grid:,finished,NA,NA,36 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,NA
nurburgring,1998-06-14,120,Ford Fiesta XR2i - Ford,91,Class 7,,-,-,Kai Kruse/Klaus Wagenstetter/Christoph Sattler/Michael Thönnes,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 91st (36 laps behind the winner)Grid:,91st (36 laps behind the winner)Grid:,finished,NA,NA,36 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
