track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
nurburgring,1993-06-13,169,VW Golf GTI - VW,93,Class 8,,-,-,Salvatore Messina (I)/Manfred Malberg/Peter Michalitschke,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 93rd (23 laps behind the winner)Grid:,93rd (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,96,Toyota Corolla - Toyota N/A,94,Class 4,East Belgian Racing Team,Closed bodywork,Front-engined,Günther Peters (B)/Jacky Delvaux (B)/Barry Sidery-Smith (GB)/Klaus-Jürgen Krone,NA,NA,NA,NA,NA,Toyota,Corolla,NA,Result: 94th (23 laps behind the winner)Grid:,94th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA
nurburgring,1993-06-13,163,BMW 318 is - BMW,95,Class 8,,-,-,Eva-Maria Gerlings/Meinhard Hellweg/Johannes Löwenberg/Hartmut Röver,NA,NA,NA,NA,NA,BMW,318,is,Result: 95th (24 laps behind the winner)Grid:,95th (24 laps behind the winner)Grid:,finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/318.html,https://www.racingsportscars.com/suffix/photo/BMW/318/is.html
nurburgring,1993-06-13,185,Peugeot 106 XSI - Peugeot,96,Class 9,Schirra Motoring,-,-,Olaf Hoppelshäuser (D)/Marcus Schocker/Daniel Pfrommer/Martin Ott,NA,NA,NA,NA,NA,Peugeot,106,XSI,Result: 96th (24 laps behind the winner)Grid:,96th (24 laps behind the winner)Grid:,finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/106.html,https://www.racingsportscars.com/suffix/photo/Peugeot/106/XSI.html
nurburgring,1993-06-13,198,Citroën AX Sport - Citroën,97,Class 10,Renngemeinschaft Sieglar,-,-,Guido Thierfelder/Peter Kröber (D)/Michael Tanzberger/Dirk Adorf (D),NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: 97th (25 laps behind the winner)Grid:,97th (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
nurburgring,1993-06-13,143,BMW M3 - BMW,98,Class 7,,Closed bodywork,Front-engined,Klaus Müller (D)/Helmut Abels/Karl-Heinz Hauwarth (D)/Gerd Hoffmann (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 98th (25 laps behind the winner)Grid:,98th (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1993-06-13,97,Honda Civic - Honda,99,Class 4,Hohenloher Motorsportclub Öhringen,-,-,Eckhard Bihlmaier/Toni Kluth/Werner Blum,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 99th (25 laps behind the winner)Grid:,99th (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,108,Honda Civic - Honda,100,Class 4,Löwenbräu Herold Team,-,-,Frank Herold/Friedhelm Tang/Lothar Endro,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 100th (26 laps behind the winner)Grid:,100th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,123,Suzuki Swift - Suzuki,101,Class 5,,-,-,Andreas Radtke/Thomas Hester/Uwe Unteroberdörster/Hermann Molitor (D),NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: 101st (26 laps behind the winner)Grid:,101st (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
nurburgring,1993-06-13,85,VW Golf GTI - VW,102,Class 3,Renngemeinschaft Düren,-,-,Albert Claer/Wilfried Gessmann/Franz Claer,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 102nd (26 laps behind the winner)Grid:,102nd (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,81,Renault Clio 16V - Renault,103,Class 3,,-,-,Alberto Barbieri/Franco Gherardi/Mauro Zanichelli,NA,NA,NA,NA,NA,Renault,Clio,16V,Result: 103rd (26 laps behind the winner)Grid:,103rd (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,https://www.racingsportscars.com/suffix/photo/Renault/Clio/16V.html
nurburgring,1993-06-13,84,Opel Manta 200 - Opel,104,Class 3,MSC Wahlscheid,Closed bodywork,Front-engined,Michael Schmiemann/Heinz Jansen/Dirk Tillmanns/Günter Werner,NA,NA,NA,NA,NA,Opel,Manta,200,Result: 104th (26 laps behind the winner)Grid:,104th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/200.html
nurburgring,1993-06-13,39,Alfa Romeo 75 Turbo - Alfa Romeo Turbo,105,Class 2,Scuderia Del Portello,-,-,Goffredo Chiavelli/Marco Cajani (I)/Dino Morazzoni (I)/Antonello Macellari,NA,NA,NA,NA,NA,Alfa Romeo,75,Turbo,Result: 105th (26 laps behind the winner)Grid:,105th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/75.html,https://www.racingsportscars.com/suffix/photo/Alfa%20Romeo/75/Turbo.html
nurburgring,1993-06-13,192,Citroën AX Sport - Citroën,106,Class 10,DSK Ja zum Motorsport,-,-,Gregor Drasal/Uwe Klenke/Wolfgang Drabiniok (D)/Rüdiger Ott,NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: 106th (27 laps behind the winner)Grid:,106th (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
nurburgring,1993-06-13,117,Citroën AX Sport - Citroën,107,Class 5,,-,-,Stefan Plümper/Stefan Plümper/Ralf-Udo Blöding,NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: 107th (27 laps behind the winner)Grid:,107th (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
nurburgring,1993-06-13,174,Opel Kadett 16V - Opel,108,Class 8,,Closed bodywork,Front-engined,Dirk Riebensahm (D)/Ralf Wilhelmy/Ingo Patscheider,NA,NA,NA,NA,NA,Opel,Kadett,16V,Result: 108th (27 laps behind the winner)Grid:,108th (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/16V.html
nurburgring,1993-06-13,134,Nissan Sunny GTI-R - Nissan,109,Class 6,,-,-,Friedel Richrath/Jochen Richrath/Jürgen Möhle (D)/Helmut Montag,NA,NA,NA,NA,NA,Nissan,Sunny,GTI-R,Result: 109th (28 laps behind the winner)Grid:,109th (28 laps behind the winner)Grid:,finished,NA,NA,28 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Nissan.html,https://www.racingsportscars.com/type/photo/Nissan/Sunny.html,https://www.racingsportscars.com/suffix/photo/Nissan/Sunny/GTI-R.html
nurburgring,1993-06-13,105,Toyota Corolla - Toyota,110,Class 4,,-,-,Christian Wolter/Jörg Effertz,NA,NA,NA,NA,NA,Toyota,Corolla,NA,Result: 110th (29 laps behind the winner)Grid:,110th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA
nurburgring,1993-06-13,177,Opel Astra 16V - Opel,111,Class 8,Stengg Motorsport,-,-,Manfred Kubik (A)/Gerlad Glinsner/Wilfried Mennel/Wilhelm Steugg,NA,NA,NA,NA,NA,Opel,Astra,16V,Result: 111th (29 laps behind the winner)Grid:,111th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/16V.html
nurburgring,1993-06-13,70,Opel Kadett GSi - Opel,112,Class 3,Kissling Motorsport (D),Closed bodywork,Front-engined,Friedrich-Wilhem Stallmann (D)/Hans-Jörn Ley (D)/Stefan Kissling (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 112th (29 laps behind the winner)Grid:,112th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1993-06-13,88,Daihatsu Charade,113,Class 3,,-,-,Ulli Packeisen (D)/Mathias Bungard (D)/Stephan Kuchta,NA,NA,NA,NA,NA,Daihatsu,Charade,NA,Result: 113th (30 laps behind the winner)Grid:,113th (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Daihatsu.html,https://www.racingsportscars.com/type/photo/Daihatsu/Charade.html,NA
nurburgring,1993-06-13,14,Saab 9000 Turbo - Saab Turbo,114,Class 1,,-,-,Wolfgang Schüssler (D)/Helmut Kirschner/Kerstin Hellström,NA,NA,NA,NA,NA,Saab,9000,Turbo,Result: 114th (30 laps behind the winner)Grid:,114th (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Saab.html,https://www.racingsportscars.com/type/photo/Saab/9000.html,https://www.racingsportscars.com/suffix/photo/Saab/9000/Turbo.html
nurburgring,1993-06-13,115,Citroën AX - Citroën,115,Class 5,MSC Langenfeld,-,-,Richard Höhfeld (D)/Heinz Peter Görner/Edwin Fried,NA,NA,NA,NA,NA,Citroën,AX,NA,Result: 115th (30 laps behind the winner)Grid:,115th (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,NA
nurburgring,1993-06-13,162,VW Golf GTI - VW,116,Class 8,,-,-,Lucien Lampach/Jean Schank/Jean Frantz (L),NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 116th (31 laps behind the winner)Grid:,116th (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,74,Opel Kadett GSi - Opel,117,Class 3,,Closed bodywork,Front-engined,Hans-Helmut Gail (D)/Bernd Küpper (D)/Sascha Gail/Arnold Weck,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 117th (31 laps behind the winner)Grid:,117th (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1993-06-13,175,Vauxhall Astra 16V - Vauxhall,118,Class 3,,-,-,John Bateman (GB)/Julian Bateman (GB)/Terry Sayles/Any Storer,NA,NA,NA,NA,NA,Vauxhall,Astra,16V,Result: 118th (32 laps behind the winner)Grid:,118th (32 laps behind the winner)Grid:,finished,NA,NA,32 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Vauxhall.html,https://www.racingsportscars.com/type/photo/Vauxhall/Astra.html,https://www.racingsportscars.com/suffix/photo/Vauxhall/Astra/16V.html
nurburgring,1993-06-13,199,Suzuki Swift - Suzuki,119,Class 10,VCB Berlin,-,-,Wolfgang Schröder (D)/Frank Noah/Peter Albrecht/Hans-Dieter Melzer,NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: 119th (33 laps behind the winner)Grid:,119th (33 laps behind the winner)Grid:,finished,NA,NA,33 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
nurburgring,1993-06-13,128,Opel Calibra Turbo - Opel,120,Class 6,,Closed bodywork,Front-engined,Thomas Leonhardt (D)/Hans Joachim Lummert/Bernd Meitzner,NA,NA,NA,NA,NA,Opel,Calibra,Turbo,Result: 120th (34 laps behind the winner)Grid:,120th (34 laps behind the winner)Grid:,finished,NA,NA,34 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Calibra.html,https://www.racingsportscars.com/suffix/photo/Opel/Calibra/Turbo.html
nurburgring,1993-06-13,27,Alfa Romeo 75 Turbo - Alfa Romeo Turbo,121,Class 1,Scuderia Del Portello,-,-,Leonardi Frigerio/Vittorio Frigerio/Roberto Radaelli/Pietro Tassi,NA,NA,NA,NA,NA,Alfa Romeo,75,Turbo,Result: 121st (35 laps behind the winner)Grid:,121st (35 laps behind the winner)Grid:,finished,NA,NA,35 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/75.html,https://www.racingsportscars.com/suffix/photo/Alfa%20Romeo/75/Turbo.html
nurburgring,1993-06-13,130,Ford Escort Cosworth - Ford,122,Class 6,AC Bergisch Land,Closed bodywork,Front-engined,Gunnar Hermann/Klaus Lütkenhues/Herbert Drexler (D)/Christoph Unterhuber,NA,NA,NA,NA,NA,Ford,Escort,Cosworth,Result: 122nd (35 laps behind the winner)Grid:,122nd (35 laps behind the winner)Grid:,finished,NA,NA,35 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/Cosworth.html
nurburgring,1993-06-13,189,Toyota Corolla - Toyota,123,Class 9,AMC Lünen,-,-,Bernd Hallmann/Thomas Köchling/Hardy Schneider/Rainer Keck,NA,NA,NA,NA,NA,Toyota,Corolla,NA,Result: 123rd (36 laps behind the winner)Grid:,123rd (36 laps behind the winner)Grid:,finished,NA,NA,36 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA
nurburgring,1993-06-13,111,Toyota Corolla - Toyota,124,Class 4,Team Pohl Motorsport,-,-,Volker Pohl/Bettina Jatzlau/Frank Becker,NA,NA,NA,NA,NA,Toyota,Corolla,NA,Result: 124th (38 laps behind the winner)Grid:,124th (38 laps behind the winner)Grid:,finished,NA,NA,38 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA
nurburgring,1993-06-13,64,Opel Kadett GSi - Opel,125,Class 3,,Closed bodywork,Front-engined,Rainer Stark/Thomas Frenzel/Ralf Kirchhoff/Ralf Holzmann,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 125th (39 laps behind the winner)Grid:,125th (39 laps behind the winner)Grid:,finished,NA,NA,39 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1993-06-13,122,Suzuki Swift - Suzuki,126,Class 5,,-,-,Ralf Heydkamp/Friedhelm Bürger/Gerd Hakenesch/Jörg Backhaus,NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: 126th (42 laps behind the winner)Grid:,126th (42 laps behind the winner)Grid:,finished,NA,NA,42 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
nurburgring,1993-06-13,65,VW Golf GTI - VW,127,Class 3,,-,-,Ludwig Laubach/Hans-Peter Siegrist (CH)/Josef Kocsis (D),NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 127th (42 laps behind the winner)Grid:,127th (42 laps behind the winner)Grid:,finished,NA,NA,42 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,129,Ford Escort Cosworth - Ford,128,Class 6,,Closed bodywork,Front-engined,Karl-Heinz Lerch/Hans-Günther Paul/Helmut Fortkort,NA,NA,NA,NA,NA,Ford,Escort,Cosworth,Result: 128th (42 laps behind the winner)Grid:,128th (42 laps behind the winner)Grid:,finished,NA,NA,42 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/Cosworth.html
nurburgring,1993-06-13,61,BMW 320i - BMW,NA,Class 3,Team BMW Motorsport,Closed bodywork,Front-engined,Altfrid Heger (D)/Emanuele Pirro (I)/Marc Duez (B)/Roberto Ravaglia (I),NA,NA,NA,NA,NA,BMW,320i,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/320i.html,NA
nurburgring,1993-06-13,5,Porsche 911 Carrera - Porsche,NA,Class 1,AC Radevormwald,Closed bodywork,Rear-engined,Michael Eschmann (D)/Paul Hulverscheid (D)/Hans-Richard Ufer/Dieter Lindenbaum (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1993-06-13,16,Porsche 911 Carrera - Porsche,NA,Class 1,,Closed bodywork,Rear-engined,Wolfgang Destree (D)/Claudius Lenze/Günter Döbler (D)/Karl-Horst Mühlbauer,NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1993-06-13,8,Porsche 911 Carrera - Porsche,NA,Class 1,Konrad Motorsport,Closed bodywork,Rear-engined,Georg Memminger (D)/Jürgen Barth (D)/Walter Röhrl (D)/Fritz Müller (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1993-06-13,52,BMW 325i - BMW,NA,Class 2,,-,-,Uwe Schirrmeister/Bernhard Nethe/Edmund Gastes (D),NA,NA,NA,NA,NA,BMW,325i,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1993-06-13,126,Ford Sierra - Ford,NA,Class 6,Wolf Racing,-,-,Georg Weber (D)/Andreas Buhk/Jürgen Zerha (D),NA,NA,NA,NA,NA,Ford,Sierra,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,NA
nurburgring,1993-06-13,66,VW Golf GTI - VW,NA,Class 3,(D),-,-,Peter Reuter (D)/Heinz Stüber (D)/Jürgen Konrad (D)/Uwe Reich (D),NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,32,Porsche 911 Carrera - Porsche,NA,Class 1,Porsche Zentrum Bielefeld Wehmeier & Castrup,Closed bodywork,Rear-engined,/Walter Röhrl (D)/Harald Grohs (D)/Jürgen von Gartzen (D)/Uwe Alzen (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1993-06-13,116,Suzuki Swift - Suzuki,NA,Class 5,Mannheim Heidelberg Sports TC,-,-,Roland Henning/Ulrich Henning/Jörg Chmiela (D)/Clemens Diewald (D),NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
nurburgring,1993-06-13,45,BMW M3 - BMW,NA,Class 2,Motorsportclub Sinzig,Closed bodywork,Front-engined,Peter Joachim Briel/Herbert Müller (D)/Rudi Speich (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1993-06-13,90,Opel Astra 16V - Opel,NA,Class 3,Brielmann Motorsport GmbH,-,-,Jakob Straßer (D)/Hans Häcker/Herbert Göpfert (D)/Robert Göpfert,NA,NA,NA,NA,NA,Opel,Astra,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/16V.html
