track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
nurburgring,1997-06-08,28,BMW M3 - BMW,1,Class 3,Scuderia Augustusburg Brühl e. V. im ADAC,Closed bodywork,Front-engined,Johannes Scheid (D)/Sabine Reck/Hans-Jürgen Tiemann (D)/Peter Zakowski (D),NA,blue,NA,NA,NA,BMW,M3,NA,Result: winner - (132.200 kph) - margin: 1 lapGrid:,winner - (132.200 kph) - margin: 1 lapGrid:,finished,NA,NA,132.200 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,170,VW Golf TDi - VW,2,Class 14,Volkswagen Motorsport,-,-,Kris Nissen (DK)/Christian Abt (D)/Jürgen Hohenester (D),VW TDI,silver (+blue),NA,NA,NA,VW,Golf,TDi,Result: 2nd 1st in Class 14 (1 lap behind the winner)Grid:,2nd 1st in Class 14 (1 lap behind the winner)Grid:,finished,NA,NA,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/TDi.html
nurburgring,1997-06-08,38,BMW M3 - BMW,3,Class 3,East Belgian Racing Team/Baugnee,Closed bodywork,Front-engined,Etienne Baugnee (B)/Damien Chaballe (B)/Pierre Fermine (B)/Bruno Thiry (B),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 3rd (4 laps behind the winner)Grid:,3rd (4 laps behind the winner)Grid:,finished,NA,NA,4 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,75,Opel Astra GSi - Opel,4,Class 5,Mühlner Motorsport GmbH,-,-,Wolfgang Savelsbergh (D)/Heinz-Josef Bermes (D)/Eric Neve (B),NA,NA,NA,NA,NA,Opel,Astra,GSi,Result: 4th 1st in Class 5 (6 laps behind the winner)Grid:,4th 1st in Class 5 (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html
nurburgring,1997-06-08,5,VW Golf GTI - VW,5,Class 1,ADAC Niedersachsen/Sachsen-Anhalt e. V.,-,-,Florian Billen/Edgar Dören (D)/Bertram Schäfer (D)/Otto Hofmayer,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 5th 1st in Class 1 (7 laps behind the winner)Grid:,5th 1st in Class 1 (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1997-06-08,31,BMW M3 - BMW,6,Class 3,,Closed bodywork,Front-engined,Michael Tischner (D)/Wilfried Thal/Gerold Ried (D)/Matthias Tischner (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 6th (7 laps behind the winner)Grid:,6th (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,40,BMW M3 - BMW,7,Class 3,,Closed bodywork,Front-engined,Ralf-Peter Bonk (D)/Michael Bonk (D)/Reinhold Renger (D)/Helmut Hennes (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 7th (8 laps behind the winner)Grid:,7th (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,16,BMW M3 - BMW,8,Class 2,East Belgian Racing Team/Schröder Motorsport,Closed bodywork,Front-engined,Klaus Bügler (D)/Ian Khan (GB)/Michel Luxen (B)/Stéphane van Dyck (NL),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 8th 1st in Class 2 (8 laps behind the winner)Grid:,8th 1st in Class 2 (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,76,Opel Astra GSi - Opel,9,Class 5,Mühlner Motorsport GmbH,-,-,Peter Wyss (CH)/Frank Klaas/Arno Wester (D)/Jo Albig,NA,NA,NA,NA,NA,Opel,Astra,GSi,Result: 9th (10 laps behind the winner)Grid:,9th (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html
nurburgring,1997-06-08,4,VW Golf GTI - VW,10,Class 1,ADAC Niedersachsen/Sachsen-Anhalt e. V.,-,-,Michael Dernedde/Ludwig Damminger/Mario Merten (D)/Florian Billen,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 10th (11 laps behind the winner)Grid:,10th (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1997-06-08,57,Opel Astra GSi - Opel,11,Class 5,,-,-,Andreas Praschma/Ludger Henrich/Volker Strycek (D)/Karl Mauer (D),NA,NA,NA,NA,NA,Opel,Astra,GSi,Result: 11th (11 laps behind the winner)Grid:,11th (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html
nurburgring,1997-06-08,96,Honda Civic - Honda,12,Class 6,MSC Ruhrblitz e. V. im ADAC,-,-,Andreas Mäder/Dino Drössiger (D)/Beat Ammacher/Heinz-Josef Bermes (D),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 12th 1st in Class 6 (11 laps behind the winner)Grid:,12th 1st in Class 6 (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1997-06-08,42,BMW M3 - BMW,13,Class 3,,Closed bodywork,Front-engined,Uwe Springer/Maik Kralik/Manfred Anspann (D)/Karl Jacobs (B),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 13th (12 laps behind the winner)Grid:,13th (12 laps behind the winner)Grid:,finished,NA,NA,12 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,1,BMW 320i - BMW,14,Class 1,,Closed bodywork,Front-engined,Georg Severich (D)/Harald Grohs (D)/Werner Kather (D)/Manfred Wollgarten (D),NA,NA,NA,NA,NA,BMW,320i,NA,Result: 14th (12 laps behind the winner)Grid:,14th (12 laps behind the winner)Grid:,finished,NA,NA,12 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/320i.html,NA
nurburgring,1997-06-08,107,Peugeot 106 Rallye - Peugeot,15,Class 7,,-,-,Frank Gittke/Hubert Nacken (D)/Kai Riemer (D),NA,NA,NA,NA,NA,Peugeot,106,Rallye,Result: 15th 1st in Class 7 (13 laps behind the winner)Grid:,15th 1st in Class 7 (13 laps behind the winner)Grid:,finished,NA,NA,13 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/106.html,https://www.racingsportscars.com/suffix/photo/Peugeot/106/Rallye.html
nurburgring,1997-06-08,14,BMW 320i - BMW,16,Class 2,,Closed bodywork,Front-engined,Michael Bäder/Tobias Hagenmeyer (D)/Reinhard Schall (D)/Andy Bovensiepen (D),NA,NA,NA,NA,NA,BMW,320i,NA,Result: 16th (13 laps behind the winner)Grid:,16th (13 laps behind the winner)Grid:,finished,NA,NA,13 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/320i.html,NA
nurburgring,1997-06-08,18,Fiat Coupé 16V Turbo - Fiat L4 4v Turbo,17,Class 2,Ecurie La Meute (F),Closed bodywork,Front-engined,John Salmona (F)/Regis Laplana (F)/Michel Dunand/Stefan Lüscher (CH),NA,NA,NA,NA,NA,Fiat,Coupé,16V Turbo,Result: 17th (13 laps behind the winner)Grid:,17th (13 laps behind the winner)Grid:,finished,NA,NA,13 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Fiat.html,https://www.racingsportscars.com/type/photo/Fiat/Coup%c3%a9.html,https://www.racingsportscars.com/suffix/photo/Fiat/Coup%c3%a9/16V%20Turbo.html
nurburgring,1997-06-08,68,VW Golf GTI - VW,18,Class 5,,-,-,Thomas Reissert/Thomas Müller (D)/Peter Seikel (D),NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 18th (13 laps behind the winner)Grid:,18th (13 laps behind the winner)Grid:,finished,NA,NA,13 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1997-06-08,103,Honda Civic - Honda,19,Class 6,,-,-,Pierre Deltour (B)/Thomas Wagenstetter (D)/Stefan Van Campenhoudt (B)/Olivier Prignon (B),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 19th (13 laps behind the winner)Grid:,19th (13 laps behind the winner)Grid:,finished,NA,NA,13 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1997-06-08,85,VW Golf GTI - VW,20,Class 5,MSC Adenau e. V. im ADAC,-,-,Frank Löhr/Fritz Tschirschwitz/Alexander von Canal/Bert Flossbach,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 20th (14 laps behind the winner)Grid:,20th (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1997-06-08,125,Ford Escort Cosworth - Ford,21,Class 8,AC Bergisch-Land e. V. im AvD,Closed bodywork,Front-engined,Michael Prym (A)/Ulrich Gallade (D),NA,NA,NA,NA,NA,Ford,Escort,Cosworth,Result: 21st 1st in Class 8 (14 laps behind the winner)Grid:,21st 1st in Class 8 (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/Cosworth.html
nurburgring,1997-06-08,148,Renault Clio - Renault,22,Class 11,,-,-,Holger Butterbach/Michael Abendroth,NA,NA,NA,NA,NA,Renault,Clio,NA,Result: 22nd 1st in Class 11 (14 laps behind the winner)Grid:,22nd 1st in Class 11 (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,NA
nurburgring,1997-06-08,8,Volvo 850 T5 - Volvo Turbo,23,Class 2,Heico Motorsport,Closed bodywork,Front-engined,Karl-Heinz Wlazik (D)/Guido Thierfelder/Andy Middendorf (D),NA,NA,NA,NA,NA,Volvo,850,T5,Result: 23rd (14 laps behind the winner)Grid:,23rd (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Volvo.html,https://www.racingsportscars.com/type/photo/Volvo/850.html,https://www.racingsportscars.com/suffix/photo/Volvo/850/T5.html
nurburgring,1997-06-08,15,BMW M3 - BMW,24,Class 2,East Belgian Racing Team/Schröder Motorsport,Closed bodywork,Front-engined,Michel Plennevaux (B)/Martin Henderson (GB)/Jonathan Baker (GB)/Stéphane van Dyck (NL),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 24th (15 laps behind the winner)Grid:,24th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,50,BMW 325i - BMW,25,Class 4,(D),-,-,Jens Lührsen/Günter Lüttecke (D)/Nicole Lüttecke (D)/Meik Utsch (D),NA,NA,NA,NA,NA,BMW,325i,NA,Result: 25th 1st in Class 4 (15 laps behind the winner)Grid:,25th 1st in Class 4 (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1997-06-08,137,VW Golf GTI - VW,26,Class 11,,-,-,Norbert Rattunde/Helmut Bolz (D)/Wayne Moore (NZ),NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 26th (15 laps behind the winner)Grid:,26th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1997-06-08,94,Citroën Saxo - Citroën,27,Class 6,,-,-,Willi Obermann (D)/Dirk Obermann (D)/Paul Hulverscheid (D)/Kai Lutterbach,NA,NA,NA,NA,NA,Citroën,Saxo,NA,Result: 27th (15 laps behind the winner)Grid:,27th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/Saxo.html,NA
nurburgring,1997-06-08,17,BMW M3 - BMW,28,Class 2,,Closed bodywork,Front-engined,Edi Orioli (I)/Luca Cappellari (I)/Josef Robl (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 28th (15 laps behind the winner)Grid:,28th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,154,Honda Civic - Honda,29,Class 12,,-,-,Ove Midtsjö/Roger Mön (N)/Thor-Christian Ebbesvik (N)/Ragnar Johnsröd,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 29th 1st in Class 12 (15 laps behind the winner)Grid:,29th 1st in Class 12 (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1997-06-08,56,Opel Astra - Opel,30,Class 5,MSC Rallyefreunde Niederndorf e. V.,-,-,Uwe Grossfeld/Burghard Neufurth/Andreas Kreuziger/Thomas Kuschnitzki,NA,NA,NA,NA,NA,Opel,Astra,NA,Result: 30th (16 laps behind the winner)Grid:,30th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,NA
nurburgring,1997-06-08,162,Peugeot 106 Rallye - Peugeot,31,Class 13,AC Rübenach e. V. im ADAC,-,-,Martin Tschornia (D)/Klaus-Dieter Häckel/Andreas Kramer (CH)/Martin Becker,NA,NA,NA,NA,NA,Peugeot,106,Rallye,Result: 31st 1st in Class 13 (16 laps behind the winner)Grid:,31st 1st in Class 13 (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/106.html,https://www.racingsportscars.com/suffix/photo/Peugeot/106/Rallye.html
nurburgring,1997-06-08,35,BMW M3 - BMW,32,Class 3,Moore International Motorsport,Closed bodywork,Front-engined,Willie Moore (GB)/Stephen Warburton (GB)/David O'Dell (GB),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 32nd (16 laps behind the winner)Grid:,32nd (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,70,Renault Clio I Williams - Renault,33,Class 5,,-,-,Uwe Reich (D)/Jürgen Wiesemann/Carsten Welschar (D)/Frank Haack,NA,NA,NA,NA,NA,Renault,Clio,I Williams,Result: 33rd (16 laps behind the winner)Grid:,33rd (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,https://www.racingsportscars.com/suffix/photo/Renault/Clio/I%20Williams.html
nurburgring,1997-06-08,48,Mercedes-Benz 190 E 2.3-16 - Mercedes-Benz L4 4v 2323 cc N/A,34,Class 4,,Closed bodywork,Front-engined,Hans-Helmut Gail (D)/Bernd Küpper (D)/Jürgen Kremerskothen (D),NA,NA,NA,NA,NA,Mercedes-Benz,190 E,2.3-16,Result: 34th (16 laps behind the winner)Grid:,34th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/190%20E.html,https://www.racingsportscars.com/suffix/photo/Mercedes-Benz/190%20E/2.3-16.html
nurburgring,1997-06-08,59,Opel Astra GSi - Opel,35,Class 5,,-,-,Thomas Schultz/Uwe Fleissner/Guido Fleissner/Paul-Martin Dose (D),NA,NA,NA,NA,NA,Opel,Astra,GSi,Result: 35th (16 laps behind the winner)Grid:,35th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html
nurburgring,1997-06-08,69,Renault Clio - Renault,36,Class 5,,-,-,Hans-Werner Schüller/Helmut Lauer/Eric Sungs/Wolfgang Mayr,NA,NA,NA,NA,NA,Renault,Clio,NA,Result: 36th (17 laps behind the winner)Grid:,36th (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,NA
nurburgring,1997-06-08,150,Opel Astra - Opel,37,Class 11,ADAC Ortsclub Königstein e. V.,-,-,Ludger Henrich/Heinz Kilp (D)/Stefan Sengl/Dirk Büsgen,NA,NA,NA,NA,NA,Opel,Astra,NA,Result: 37th (18 laps behind the winner)Grid:,37th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,NA
nurburgring,1997-06-08,73,Peugeot 205 GTi - Peugeot,38,Class 5,Rheydter Club für Motorsport e. V. im DMV,-,-,Dagmar Niemeyer/Theo Lasarzewski/Karl-Eduard Reinders (D),NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: 38th (18 laps behind the winner)Grid:,38th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
nurburgring,1997-06-08,47,Mercedes-Benz 190 E 2.3-16 - Mercedes-Benz L4 4v 2323 cc N/A,39,Class 4,,Closed bodywork,Front-engined,Arnd Winkelkötter/Jürgen Stüwe/Arnold Weck/Jan Fatthauer,NA,NA,NA,NA,NA,Mercedes-Benz,190 E,2.3-16,Result: 39th (18 laps behind the winner)Grid:,39th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/190%20E.html,https://www.racingsportscars.com/suffix/photo/Mercedes-Benz/190%20E/2.3-16.html
nurburgring,1997-06-08,117,Suzuki Swift - Suzuki,40,Class 7,ADAC Niedersachsen/Sachsen-Anhalt e. V.,-,-,"Matthias Ellendt/Thomas Ehrhardt (D)/""Schmidtchen Schleicher""",NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: 40th (18 laps behind the winner)Grid:,40th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
nurburgring,1997-06-08,49,BMW 325i - BMW,41,Class 4,AC Bergisch-Land e. V. im AvD,-,-,Ray Gulson (AUS)/Marc Schramer/Rainer von Klier,NA,NA,NA,NA,NA,BMW,325i,NA,Result: 41st (18 laps behind the winner)Grid:,41st (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1997-06-08,19,BMW M3 - BMW,42,Class 2,(L),Closed bodywork,Front-engined,/Frédéric Schmit (F)/Robert Benoy (L)/Romain Wolf (L)/Nico Demuth (L),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 42nd (18 laps behind the winner)Grid:,42nd (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,100,Honda Civic - Honda,43,Class 6,,-,-,Pierre Chaudoir (B)/Damien Coens (B)/Olivier de Wilde (B)/Thierry Wilmotte,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 43rd (18 laps behind the winner)Grid:,43rd (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1997-06-08,141,Peugeot 205 - Peugeot,44,Class 11,,-,-,Franck Thouvenel/Mathias Thouvenel,NA,NA,NA,NA,NA,Peugeot,205,NA,Result: 44th (19 laps behind the winner)Grid:,44th (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,NA
nurburgring,1997-06-08,136,Nissan Sunny GTi - Nissan,45,Class 11,Automobil- und Motorsportclub 1927 Lünen e. V.,-,-,Jörg Guthmann/Gerd Flentje/Rod Hicks (NZ)/Kevin Bell (NZ),NA,NA,NA,NA,NA,Nissan,Sunny,GTi,Result: 45th (19 laps behind the winner)Grid:,45th (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Nissan.html,https://www.racingsportscars.com/type/photo/Nissan/Sunny.html,https://www.racingsportscars.com/suffix/photo/Nissan/Sunny/GTi.html
