url,table_id,field,value
https://www.stuttcars.com/1981-kremer-k4/,1,curb weight,1025 kg / 2260 lbs
https://www.stuttcars.com/1981-kremer-k4/,1,weight distro,40 % / 60 %
https://www.stuttcars.com/1981-kremer-k4/,1,wheelbase,2271 mm / 89.4 in
https://www.stuttcars.com/1981-kremer-k4/,1,front track,1501 mm / 59.1 in
https://www.stuttcars.com/1981-kremer-k4/,1,rear track,1557 mm / 61.3 in
https://www.stuttcars.com/1981-kremer-k4/,1,length,4681 mm / 184.3 in
https://www.stuttcars.com/1981-kremer-k4/,1,width,1971 mm / 77.6 in
https://www.stuttcars.com/1981-kremer-k4/,1,transmission,4-Speed Manual
https://www.stuttcars.com/1981-kremer-k4/,1,0 – 60 mph,~3.0 seconds
https://www.stuttcars.com/1981-kremer-k4/,1,0 – 100 mph,~5.8 seconds
https://www.stuttcars.com/1977-kremer-k3/,1,type,Racing Car
https://www.stuttcars.com/1977-kremer-k3/,1,built at,"Cologne, Germany"
https://www.stuttcars.com/1977-kremer-k3/,1,engine,Type 930/80 Boxer-6
https://www.stuttcars.com/1977-kremer-k3/,1,position,"Rear, Longitudinal"
https://www.stuttcars.com/1977-kremer-k3/,1,aspiration,Twin KKK Turbochargers
https://www.stuttcars.com/1977-kremer-k3/,1,block material,Aluminum
https://www.stuttcars.com/1977-kremer-k3/,1,valvetrain,"SOHC, 2 Valves perCyl"
https://www.stuttcars.com/1977-kremer-k3/,1,fuel feed,Bosch-Kugelfisher Mechanical Fuel Injection
https://www.stuttcars.com/1977-kremer-k3/,1,displacement,3163 cc / 193.02 in³
https://www.stuttcars.com/1977-kremer-k3/,1,bore,95 mm / 3.7 in
https://www.stuttcars.com/1977-kremer-k3/,1,stroke,74.4 mm / 2.9 in
https://www.stuttcars.com/1977-kremer-k3/,1,compression,7.2:1
https://www.stuttcars.com/1977-kremer-k3/,1,power,596.6 kw / 800 bhp @ 8000 rpm
https://www.stuttcars.com/1977-kremer-k3/,1,specific output,252.92 bhp per litre
https://www.stuttcars.com/1977-kremer-k3/,1,bhp/weight,780.49 bhp per tonne
https://www.stuttcars.com/1977-kremer-k3/,1,body / frame,Unitary Steel Monocoque w/Carbon-Kevlar Panels
https://www.stuttcars.com/1977-kremer-k3/,1,driven wheels,RWD
https://www.stuttcars.com/1977-kremer-k3/,1,front brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1977-kremer-k3/,1,rear brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1977-kremer-k3/,1,front wheels,F 40.6 x 26.7 cm / 16 x 10.5 in
https://www.stuttcars.com/1977-kremer-k3/,1,rear wheels,R 48.3 x 38.1 cm / 19 x 15 in
https://www.stuttcars.com/1977-kremer-k3/,1,steering,Rack & Pinion
https://www.stuttcars.com/1977-kremer-k3/,1,f suspension,"MacPherson Struts w/Bilstein Dampers, Anti-Roll Bar"
https://www.stuttcars.com/1977-kremer-k3/,1,r suspension,"Double Wishbones w/Bilstein Dampers, Anti-Roll Bar"
https://www.stuttcars.com/1977-kremer-k3/,1,curb weight,1025 kg / 2260 lbs
https://www.stuttcars.com/1977-kremer-k3/,1,weight distro,40 % / 60 %
https://www.stuttcars.com/1977-kremer-k3/,1,wheelbase,2271 mm / 89.4 in
https://www.stuttcars.com/1977-kremer-k3/,1,front track,1501 mm / 59.1 in
https://www.stuttcars.com/1977-kremer-k3/,1,rear track,1557 mm / 61.3 in
https://www.stuttcars.com/1977-kremer-k3/,1,length,4681 mm / 184.3 in
https://www.stuttcars.com/1977-kremer-k3/,1,width,1971 mm / 77.6 in
https://www.stuttcars.com/1977-kremer-k3/,1,transmission,4-Speed Manual
https://www.stuttcars.com/1977-kremer-k3/,1,0 – 60 mph,~3.0 seconds
https://www.stuttcars.com/1977-kremer-k3/,1,0 – 100 mph,~5.8 seconds
https://www.stuttcars.com/1977-kremer-k2/,1,type,Racing Car
https://www.stuttcars.com/1977-kremer-k2/,1,built at,Germany
https://www.stuttcars.com/1977-kremer-k2/,1,production,1 unit
https://www.stuttcars.com/1977-kremer-k2/,1,engine,Type 930/72 Boxer-6
https://www.stuttcars.com/1977-kremer-k2/,1,position,"Rear, Longitudinal"
https://www.stuttcars.com/1977-kremer-k2/,1,aspiration,KKK Turbocharger
https://www.stuttcars.com/1977-kremer-k2/,1,block material,Aluminum
https://www.stuttcars.com/1977-kremer-k2/,1,valvetrain,"SOHC, 2 Valves perCyl"
https://www.stuttcars.com/1977-kremer-k2/,1,fuel feed,Bosch Mechanical Fuel Injection
https://www.stuttcars.com/1977-kremer-k2/,1,displacement,2856 cc / 174.28 in³
https://www.stuttcars.com/1977-kremer-k2/,1,bore,92.8 mm / 3.7 in
https://www.stuttcars.com/1977-kremer-k2/,1,stroke,70.4 mm / 2.8 in
https://www.stuttcars.com/1977-kremer-k2/,1,compression,6.5:1
https://www.stuttcars.com/1977-kremer-k2/,1,power,417.6 kw / 560 bhp @ 8000 rpm
https://www.stuttcars.com/1977-kremer-k2/,1,specific output,196.08 bhp per litre
https://www.stuttcars.com/1977-kremer-k2/,1,bhp/weight,622.22 bhp per tonne
https://www.stuttcars.com/1977-kremer-k2/,1,torque,587.1 nm / 433 ft lbs @ 5400 rpm
https://www.stuttcars.com/1977-kremer-k2/,1,body / frame,Unitary Steel Monocoque w/Fiberglas Panels
https://www.stuttcars.com/1977-kremer-k2/,1,driven wheels,RWD
https://www.stuttcars.com/1977-kremer-k2/,1,front brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1977-kremer-k2/,1,rear brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1977-kremer-k2/,1,front wheels,F 40.6 x 26.7 cm / 16 x 10.5 in
https://www.stuttcars.com/1977-kremer-k2/,1,rear wheels,R 48.3 x 38.1 cm / 19 x 15 in
https://www.stuttcars.com/1977-kremer-k2/,1,steering,Rack & Pinion
https://www.stuttcars.com/1977-kremer-k2/,1,f suspension,"MacPherson Struts w/Bilstein Dampers, Adjustable Anti-Roll Bar"
https://www.stuttcars.com/1977-kremer-k2/,1,r suspension,"Double Wishbones w/Bilstein Dampers, Adjustable Anti-Roll Bar"
https://www.stuttcars.com/1977-kremer-k2/,1,curb weight,900 kg / 1985 lbs
https://www.stuttcars.com/1977-kremer-k2/,1,weight distro,40 % / 60 %
https://www.stuttcars.com/1977-kremer-k2/,1,wheelbase,2271 mm / 89.4 in
https://www.stuttcars.com/1977-kremer-k2/,1,front track,1501 mm / 59.1 in
https://www.stuttcars.com/1977-kremer-k2/,1,rear track,1557 mm / 61.3 in
https://www.stuttcars.com/1977-kremer-k2/,1,length,4681 mm / 184.3 in
https://www.stuttcars.com/1977-kremer-k2/,1,width,1971 mm / 77.6 in
https://www.stuttcars.com/1977-kremer-k2/,1,transmission,4-Speed Manual
https://www.stuttcars.com/1977-kremer-k2/,2,type,Racing Car
https://www.stuttcars.com/1977-kremer-k2/,2,built at,Germany
https://www.stuttcars.com/1977-kremer-k2/,2,production,1
https://www.stuttcars.com/1977-kremer-k2/,2,engine,Type 930/72 Boxer-6
https://www.stuttcars.com/1977-kremer-k2/,2,position,"Rear, Longitudinal"
https://www.stuttcars.com/1977-kremer-k2/,2,aspiration,KKK Turbocharger
https://www.stuttcars.com/1977-kremer-k2/,2,block material,Aluminum
https://www.stuttcars.com/1977-kremer-k2/,2,valvetrain,"SOHC, 2 Valves perCyl"
https://www.stuttcars.com/1977-kremer-k2/,2,fuel feed,Bosch Mechanical Fuel Injection
https://www.stuttcars.com/1977-kremer-k2/,2,displacement,2856 cc / 174.28 in³
https://www.stuttcars.com/1977-kremer-k2/,2,bore,92.8 mm / 3.7 in
https://www.stuttcars.com/1977-kremer-k2/,2,stroke,70.4 mm / 2.8 in
https://www.stuttcars.com/1977-kremer-k2/,2,compression,6.5:1
https://www.stuttcars.com/1977-kremer-k2/,2,power,417.6 kw / 560 bhp @ 8000 rpm
https://www.stuttcars.com/1977-kremer-k2/,2,specific output,196.08 bhp per litre
https://www.stuttcars.com/1977-kremer-k2/,2,bhp/weight,622.22 bhp per tonne
https://www.stuttcars.com/1977-kremer-k2/,2,torque,587.1 nm / 433 ft lbs @ 5400 rpm
https://www.stuttcars.com/1977-kremer-k2/,2,body / frame,Unitary Steel Monocoque w/Fiberglas Panels
https://www.stuttcars.com/1977-kremer-k2/,2,driven wheels,RWD
https://www.stuttcars.com/1977-kremer-k2/,2,front brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1977-kremer-k2/,2,rear brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1977-kremer-k2/,2,front wheels,F 40.6 x 26.7 cm / 16 x 10.5 in
https://www.stuttcars.com/1977-kremer-k2/,2,rear wheels,R 48.3 x 38.1 cm / 19 x 15 in
https://www.stuttcars.com/1977-kremer-k2/,2,steering,Rack & Pinion
https://www.stuttcars.com/1977-kremer-k2/,2,f suspension,"MacPherson Struts w/Bilstein Dampers, Adjustable Anti-Roll Bar"
https://www.stuttcars.com/1977-kremer-k2/,2,r suspension,"Double Wishbones w/Bilstein Dampers, Adjustable Anti-Roll Bar"
https://www.stuttcars.com/1977-kremer-k2/,2,curb weight,900 kg / 1985 lbs
https://www.stuttcars.com/1977-kremer-k2/,2,weight distro,40 % / 60 %
https://www.stuttcars.com/1977-kremer-k2/,2,wheelbase,2271 mm / 89.4 in
https://www.stuttcars.com/1977-kremer-k2/,2,front track,1501 mm / 59.1 in
https://www.stuttcars.com/1977-kremer-k2/,2,rear track,1557 mm / 61.3 in
https://www.stuttcars.com/1977-kremer-k2/,2,length,4681 mm / 184.3 in
https://www.stuttcars.com/1977-kremer-k2/,2,width,1971 mm / 77.6 in
https://www.stuttcars.com/1977-kremer-k2/,2,transmission,4-Speed Manual
https://www.stuttcars.com/porsche-912-1965-1969/,1,model year,Year Constructed
https://www.stuttcars.com/porsche-912-1965-1969/,1,1965,1965 (April – August)
https://www.stuttcars.com/porsche-912-1965-1969/,1,1966,1965
https://www.stuttcars.com/porsche-912-1965-1969/,1,1967,1966
https://www.stuttcars.com/porsche-912-1965-1969/,1,1968,1967
https://www.stuttcars.com/porsche-912-1965-1969/,1,1969,1968
https://www.stuttcars.com/porsche-912-1965-1969/,1,1976,1975
https://www.stuttcars.com/porsche-911-black-edition-coupe-cabriolet-991-2016/,1,boxster black edition:,"$59,100"
https://www.stuttcars.com/porsche-911-black-edition-coupe-cabriolet-991-2016/,1,911 carrera black edition:,"$88,800"
https://www.stuttcars.com/porsche-911-black-edition-coupe-cabriolet-991-2016/,1,911 carrera 4 black edition:,"$94,800"
https://www.stuttcars.com/porsche-911-black-edition-coupe-cabriolet-991-2016/,1,911 carrera cabriolet black edition:,"$98,500"
https://www.stuttcars.com/porsche-911-black-edition-coupe-cabriolet-991-2016/,1,911 carrera 4 cabriolet black edition:,"$104,600"
https://www.stuttcars.com/porsche-911-r-991-2016/,1,modification,2016 911 991 R
https://www.stuttcars.com/porsche-911-r-991-2016/,1,engine,4.0B6
https://www.stuttcars.com/porsche-911-r-991-2016/,1,kw,368
https://www.stuttcars.com/porsche-911-r-991-2016/,1,lb-ft,338
https://www.stuttcars.com/porsche-911-r-991-2016/,1,nm,460
https://www.stuttcars.com/porsche-911-r-991-2016/,1,gearbox,manual 6-speed
https://www.stuttcars.com/porsche-911-r-991-2016/,1,60 mph,3.7 sec.
https://www.stuttcars.com/porsche-911-r-991-2016/,1,100 km/h,3.8 sec.
https://www.stuttcars.com/porsche-911-r-991-2016/,1,mph,201
https://www.stuttcars.com/porsche-911-r-991-2016/,1,km/h,323
https://www.stuttcars.com/porsche-911-r-991-2016/,1,kg,1370
https://www.stuttcars.com/porsche-911-r-991-2016/,1,lb,3020
https://www.stuttcars.com/porsche-911-r-991-2016/,1,w/lb,122
https://www.stuttcars.com/porsche-911-r-991-2016/,1,w/kg,269
https://www.stuttcars.com/porsche-911-carrera-991-2-2016-2019/,1,911 carrera,"$89,400"
https://www.stuttcars.com/porsche-911-carrera-991-2-2016-2019/,1,911 carrera s,"$103,400"
https://www.stuttcars.com/porsche-911-carrera-991-2-2016-2019/,1,911 carrera cabriolet,"$101,700"
https://www.stuttcars.com/porsche-911-carrera-991-2-2016-2019/,1,911 carrera s cabriolet,"$115,700"
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,modification,2018 911 991.2 GT3 RS 4.0
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,kw,383
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,lb-ft,346
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,nm,470
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,gearbox,PDK 7-speed
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,60 mph,3.1 sec.
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,100 km/h,3.2 sec.
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,100 mph,6.9 sec.
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,mph,194
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,km/h,312
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,kg,1430
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,lb,3153
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,w/lb,121
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,w/kg,268
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,1,nordschleife,"6:56,4 (Michelin Cup 2 R)"
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,2,gearbox,6-speed sequential
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,2,brake discs front / rear,380 mm / 380 mm
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,2,"wheels, front",10.5×18
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,2,"wheels, rear",12.0×18
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,2,rear-wheel-steering,No
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,2,porsche torque vectoring,No
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,2,pasm electronic damping control,No
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,2,fuel tank,100 L
https://www.stuttcars.com/porsche-911-gt3-rs-991-2015-2016/,2,weight,1175 kg / 2590 lb
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,modification,2013 911 991 GT3 3.8
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,no. of seats,2
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,gearbox,PDK 7-speed
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,kw,350
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,lb-ft,324
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,nm,440
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,60 mph,3.3 sec.
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,100 km/h,3.5 sec.
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,100 mph,7.5 sec.
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,200 km/h,11.4 sec.
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,mph,196
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,km/h,315
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,kg,1430
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,lb,3153
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,w/lb,111
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,w/kg,245
https://www.stuttcars.com/porsche-911-gt3-991-2014-2016/,1,nordschleife,7:25
https://www.stuttcars.com/porsche-911-sc-safari/,1,model year:,1978
https://www.stuttcars.com/porsche-911-sc-safari/,1,engine:,6-cyl. flat
https://www.stuttcars.com/porsche-911-sc-safari/,1,displacement:,"2,993 cc"
https://www.stuttcars.com/porsche-911-sc-safari/,1,power output:,184 kW (250 hp)
https://www.stuttcars.com/porsche-911-sc-safari/,1,weight:,"1,250 kg"
https://www.stuttcars.com/porsche-911-sc-safari/,1,top speed:,230 km/h
https://www.stuttcars.com/porsche-935-baby/,1,engine,Boxer-6
https://www.stuttcars.com/porsche-935-baby/,1,fuel feed,Mechanical Bosch Injection
https://www.stuttcars.com/porsche-935-baby/,1,displacement,1425 cc / 87.0 in³
https://www.stuttcars.com/porsche-935-baby/,1,power,275.9 kw / 370 bhp @ 8000 rpm
https://www.stuttcars.com/porsche-935-baby/,1,specific output,259.65 bhp per litre
https://www.stuttcars.com/porsche-935-baby/,1,bhp/weight,493.33 bhp per tonne
https://www.stuttcars.com/porsche-935-baby/,1,body / frame,Steel & Plastic Body over Tubular Space Frame
https://www.stuttcars.com/porsche-935-baby/,1,f brake size,mm / in
https://www.stuttcars.com/porsche-935-baby/,1,r brake size,mm / in
https://www.stuttcars.com/porsche-935-baby/,1,curb weight,750 kg / 1653 lbs
https://www.stuttcars.com/porsche-935-baby/,1,wheelbase,2271 mm / 89.4 in
https://www.stuttcars.com/porsche-935-baby/,1,length,4680 mm / 184.3 in
https://www.stuttcars.com/porsche-935-baby/,1,transmission,5-Speed Gearbox
https://www.stuttcars.com/porsche-935-baby/,1,gear ratios,:1
https://www.stuttcars.com/porsche-935-baby/,1,top speed,~270.4 kph / 168 mph
https://www.stuttcars.com/porsche-cayman-gt4-clubsport-2015-2016/,1,modification,Cayman 981 GT4 Racing
https://www.stuttcars.com/porsche-cayman-gt4-clubsport-2015-2016/,1,engine,3.8B6
https://www.stuttcars.com/porsche-cayman-gt4-clubsport-2015-2016/,1,kw,283
https://www.stuttcars.com/porsche-cayman-gt4-clubsport-2015-2016/,1,lb-ft,309
https://www.stuttcars.com/porsche-cayman-gt4-clubsport-2015-2016/,1,nm,420
https://www.stuttcars.com/porsche-cayman-gt4-clubsport-2015-2016/,1,gearbox,PDK 6-speed
https://www.stuttcars.com/porsche-cayman-gt4-clubsport-2015-2016/,1,din kg,1300
https://www.stuttcars.com/porsche-cayman-gt4-clubsport-2015-2016/,1,din lb,2866
https://www.stuttcars.com/porsche-cayman-gt4-clubsport-2015-2016/,1,w/lb,98.7
https://www.stuttcars.com/porsche-cayman-gt4-clubsport-2015-2016/,1,w/kg,218
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,base price:,61500
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,engine,"3.4 Liter Direct Fuel Injection 320 bhp at 7,200 RPM, 273 lb.-ft."
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,wheels – tires (f): (r):,8.0″ x 18″ – 235/40 ZR18 9.0″ x 18″ – 265/40 ZR18
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,spoiler:,Automatically Extending / Retracting spoiler in body color
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,suspension:,Standard fixed rate or 10mm lower PASM
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,instrument dials:,Flip/Flop Black on backlit Light Grey
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,sound system:,"Sound Package Plus, 180 Watts, 9 speakers"
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,exhaust & exhaust tip:,2 into 1 with Dual Opening
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,curb weight (manual / pdk):,"2,976 lbs. / 3,031 lbs."
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,coefficient of aerodynamic drag:,0.29 6 Speed / 0.30 PDK
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,top speed (6 speed / pdk):,172 MPH / 171 MPH
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,claimed 0-60 time: (6spd./pdk/pdk+sc):,4.9 / 4.8 / 4.6 seconds
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,fuel consumption (6 speed manual):,19 City / 26 Highway
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,fuel consumption (7 speed pdk):,20 City / 29 Highway
https://www.stuttcars.com/porsche-cayman-s-black-edition-2012/,1,fuel capacity:,16.9 Gallons
https://www.stuttcars.com/porsche-cayman-r-2012/,1,options & price,2011 Cayman S
https://www.stuttcars.com/porsche-cayman-r-2012/,1,vehicle base price,"$61,500"
https://www.stuttcars.com/porsche-cayman-r-2012/,1,p45 design sport package,"$6,200"
https://www.stuttcars.com/porsche-cayman-r-2012/,1,19″ forged lightweight wheels,in P45
https://www.stuttcars.com/porsche-cayman-r-2012/,1,"mirrors, side vents, wheels, model designation in contrasting color",in P45
https://www.stuttcars.com/porsche-cayman-r-2012/,1,front and rear porsche aerokit,in P45
https://www.stuttcars.com/porsche-cayman-r-2012/,1,sport bucket seats,"$2,990"
https://www.stuttcars.com/porsche-cayman-r-2012/,1,limited slip differential,$950
https://www.stuttcars.com/porsche-cayman-r-2012/,1,side stripe with model designation,$775
https://www.stuttcars.com/porsche-cayman-r-2012/,1,aluminum doors,N/A
https://www.stuttcars.com/porsche-cayman-r-2012/,1,20mm lower suspension with stiffer springs/bars,N/A
https://www.stuttcars.com/porsche-cayman-r-2012/,1,330 bhp without modifying the car,N/A
https://www.stuttcars.com/porsche-cayman-r-2012/,1,dash trim strip painted in exterior color,$520
https://www.stuttcars.com/porsche-cayman-r-2012/,1,seat belts in guards red,$340
https://www.stuttcars.com/porsche-cayman-r-2012/,1,air vents painted sporty black,$905
https://www.stuttcars.com/porsche-cayman-r-2012/,1,rear center console painted in exterior color,$730
https://www.stuttcars.com/porsche-cayman-r-2012/,1,air conditioning with auto climate control,$650
https://www.stuttcars.com/porsche-cayman-r-2012/,1,sound package plus,-S-
https://www.stuttcars.com/porsche-cayman-r-2012/,1,grand total:,"$75,560"
https://www.stuttcars.com/porsche-cayman-r-2012/,2,savings area,Weight Loss
https://www.stuttcars.com/porsche-cayman-r-2012/,2,aluminum doors and light weight door panels,33 lbs.
https://www.stuttcars.com/porsche-cayman-r-2012/,2,composite sport bucket seats,26 lbs.
https://www.stuttcars.com/porsche-cayman-r-2012/,2,air conditioning,26 lbs.
https://www.stuttcars.com/porsche-cayman-r-2012/,2,other,16 lbs.
https://www.stuttcars.com/porsche-cayman-r-2012/,2,light weight drop forged wheels,11 lbs.
https://www.stuttcars.com/porsche-cayman-r-2012/,2,radio and speakers,7 lbs.
https://www.stuttcars.com/porsche-cayman-r-2012/,2,removal of storage compartments,2 lbs.
https://www.stuttcars.com/porsche-cayman-r-2012/,2,total weight savings:,121 lbs.
https://www.stuttcars.com/porsche-cayman-r-2012/,3,body color,Contrast Color
https://www.stuttcars.com/porsche-cayman-r-2012/,3,peridot metallic,X
https://www.stuttcars.com/porsche-cayman-r-2012/,3,guards red,X
https://www.stuttcars.com/porsche-cayman-r-2012/,3,speed yellow,X
https://www.stuttcars.com/porsche-cayman-r-2012/,3,carrara white,X
https://www.stuttcars.com/porsche-cayman-r-2012/,3,platinum silver metallic,X
https://www.stuttcars.com/porsche-cayman-r-2012/,3,cream white,X
https://www.stuttcars.com/porsche-cayman-r-2012/,3,gt silver metallic,X
https://www.stuttcars.com/porsche-cayman-r-2012/,4,base price:,"$61,500"
https://www.stuttcars.com/porsche-cayman-r-2012/,4,engine,"3.4 Liter Direct Fuel Injection 320 bhp at 7,200 RPM, 273 lb.-ft."
https://www.stuttcars.com/porsche-cayman-r-2012/,4,wheels – tires (f): wheels – tires (r):,8.0″ x 18″ – 235/40 ZR18 9.0″ x 18″ – 265/40 ZR18
https://www.stuttcars.com/porsche-cayman-r-2012/,4,spoiler:,Automatically Extending / Retracting spoiler in body color
https://www.stuttcars.com/porsche-cayman-r-2012/,4,suspension:,Standard fixed rate or 10mm lower PASM
https://www.stuttcars.com/porsche-cayman-r-2012/,4,instrument dials:,Flip/Flop Black on backlit Light Grey
https://www.stuttcars.com/porsche-cayman-r-2012/,4,sound system:,"Sound Package Plus, 180 Watts, 9 speakers"
https://www.stuttcars.com/porsche-cayman-r-2012/,4,exhaust & exhaust tip:,2 into 1 with Dual Opening
https://www.stuttcars.com/porsche-cayman-r-2012/,4,curb weight (manual / pdk):,"2,976 lbs. / 3,031 lbs."
https://www.stuttcars.com/porsche-cayman-r-2012/,4,coefficient of aerodynamic drag:,0.29 6 Speed / 0.30 PDK
https://www.stuttcars.com/porsche-cayman-r-2012/,4,top speed (6 speed / pdk):,172 MPH / 171 MPH
https://www.stuttcars.com/porsche-cayman-r-2012/,4,claimed 0-60 time: (6spd./pdk/pdk+sc):,4.9 / 4.8 / 4.6 seconds
https://www.stuttcars.com/porsche-cayman-r-2012/,4,fuel consumption (6 speed manual):,19 City / 26 Highway
https://www.stuttcars.com/porsche-cayman-r-2012/,4,fuel consumption (7 speed pdk):,20 City / 29 Highway
https://www.stuttcars.com/porsche-cayman-r-2012/,4,fuel capacity:,16.9 Gallons
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,option,Value (2008)
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,porsche adaptive suspension management (pasm – 20mm),"$1,990"
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,sport chrono package,$960
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,porsche sport exhaust w/dual sport tailpipes,"$2,100"
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,twin chamber exhaust tailpipe,$570*
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,"8″x19″ f, 9.5″x19″ r wheels","$1,550"
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,wheels painted in deviated color (gloss black),"$2,160"
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,side mirrors and side vents in gloss black,N/A
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,model designation on rear lid painted gloss black,$165
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,5mm wheel spacers,$490
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,bixenon headlamps with washers,"$1,090"
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,black side strip with model designation,N/A
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,stainless steel door entry guards with cayman s sport logo,$725
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,sport seats,$440
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,3 spoke sport steering wheel in alcantara,"$1,015"
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,gear shift and hand brake in alcantara,"$1,880"
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,instrument cluster in gt silver metallic,$690**
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,aluminum look dashboard trim,"$1,230"
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,interior trim pieces in gloss black,N/A
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,sport look foot rest,N/A
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,floor mats with matching trim and porsche logo,$405
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,limited edition serial number plate on glove box,N/A
https://www.stuttcars.com/porsche-cayman-s-sport-2009/,1,package value:,"$17,460"
https://www.stuttcars.com/porsche-cayman-s-design-edition-1-2008/,1,option,Value (2008)
https://www.stuttcars.com/porsche-cayman-s-design-edition-1-2008/,1,porsche active suspension management (pasm),"$1,990"
https://www.stuttcars.com/porsche-cayman-s-design-edition-1-2008/,1,"19″ turbo wheels, 8″f/9.5″r","$2,440"
