category,no,title,year,url,spec,value
Cedric Gloria,298,Cedric 4-door Sedan GL (1984 : NY30),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_gl.html,suspension_front_rear,"Strut, 4-link (5-link) with Panhard rod"
Cedric Gloria,298,Cedric 4-door Sedan GL (1984 : NY30),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_gl.html,brakes_front_rear,"Disc, drum"
Cedric Gloria,298,Cedric 4-door Sedan GL (1984 : NY30),1984,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_gl.html,tires,6.95-14-4PR (front & rear)
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,overall_length_width_height,"4,860/1,720/1,410mm"
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,wheelbase,"2,730mm"
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,tread_front_rear,"1,430/1,400mm"
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,curb_weight,"1,570kg"
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,engine_lpg,"VG30ET (V6, OHC), 2,960cc"
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,engine_max_power,"169kW (230PS)/5,200rpm"
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,engine_max_torque,"333Nm (34.0kgm)/3,600rpm"
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,transmission,"Electronic 4-speed AT, floor shift"
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,suspension_front,Strut independent
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,suspension_rear,4-link coil independent with Panhard rod
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,brakes,Ventilated disc (front & rear)
Cedric Gloria,335,Cedric 4-door Hardtop V30 Turbo Brougham VIP (1985 : PY30),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4_door_hardtop_v30_turb.html,tires_wheels,195/70HR14 (aluminum 5.5JJx14)
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,overall_length_width_height,"4,690/1,690/1,425mm"
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,wheelbase,"2,730mm"
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,tread_front_rear,"1,430/1,400mm"
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,curb_weight,"1,420kg"
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,engine,"VG20ET (6-cyl. in line, OHC), 1,998cc"
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,engine_max_power,"132kW (180PS)/5,600rpm"
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,engine_max_torque,"221Nm (22.5kgm)/3,200rpm"
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,transmission,E-AT (w/ lockup)
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,suspension_front_rear,"Double wishbone, 5-link"
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,brakes_front_rear,"Ventilated disc, disc"
Cedric Gloria,231,Cedric 4-door H/T V20 Turbo Urban G (1987 : Y30),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_htv20_turbo_ur.html,tires,195/70R14 (front & rear)
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,overall_length_width_height,"4,890/1,770/1,380mm"
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,wheelbase,"2,735mm"
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,tread_front_rear,"1,500/1,520mm"
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,curb_weight,"1,640kg"
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,engine,"VG30DET (V6, DOHC), 2,960cc"
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,engine_max_power,"188kW (255PS)/6,000rpm"
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,engine_max_torque,"221Nm (22.5kgm)/3,200rpm"
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,transmission,E-AT (w/ lockup)
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,suspension_front_rear,"McPherson strut, 5-link"
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,brakes_front_rear,"Ventilated disc, disc"
Cedric Gloria,238,Cedric Cima Type II Limited (1988 : FY31),1988,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_cimatype_ii_limited.html,tires,195/70R14 (front & rear)
Cedric Gloria,202,Nissan Cedric Twincam Turbo Gran Turismo SV (1991: Y31),1991,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/202_cedric_gran_turismo_sv.html,overall_length_width_height,"4,690/1,695/1,400mm"
Cedric Gloria,202,Nissan Cedric Twincam Turbo Gran Turismo SV (1991: Y31),1991,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/202_cedric_gran_turismo_sv.html,wheelbase,"2,735mm"
Cedric Gloria,202,Nissan Cedric Twincam Turbo Gran Turismo SV (1991: Y31),1991,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/202_cedric_gran_turismo_sv.html,tread,"1,440/1,455mm"
Cedric Gloria,202,Nissan Cedric Twincam Turbo Gran Turismo SV (1991: Y31),1991,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/202_cedric_gran_turismo_sv.html,curb_weight,"1,540kg"
Cedric Gloria,202,Nissan Cedric Twincam Turbo Gran Turismo SV (1991: Y31),1991,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/202_cedric_gran_turismo_sv.html,engine,"VG20DET (V6, 4-valve DOHC with turbo) 1,998cc"
Cedric Gloria,202,Nissan Cedric Twincam Turbo Gran Turismo SV (1991: Y31),1991,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/202_cedric_gran_turismo_sv.html,engine_max_power,"154kW (210ps)/6,800rpm"
Cedric Gloria,202,Nissan Cedric Twincam Turbo Gran Turismo SV (1991: Y31),1991,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/202_cedric_gran_turismo_sv.html,engine_max_torque,"265N·m (27.0kgf·m)/3,600rpm"
Cedric Gloria,202,Nissan Cedric Twincam Turbo Gran Turismo SV (1991: Y31),1991,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/202_cedric_gran_turismo_sv.html,suspension_front_rear,Strut/Semi-trailing arm (independent)
Cedric Gloria,202,Nissan Cedric Twincam Turbo Gran Turismo SV (1991: Y31),1991,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/202_cedric_gran_turismo_sv.html,brakes_front_rear,Ventilated disc/Disc
Cedric Gloria,202,Nissan Cedric Twincam Turbo Gran Turismo SV (1991: Y31),1991,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/202_cedric_gran_turismo_sv.html,tires,205/65R15 93H
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,overall_length_width_height,"4,690/1,695/1,445mm"
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,wheelbase,"2,735mm"
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,tread_front_rear,"1,440/1,400mm"
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,curb_weight,"1,350kg"
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,engine_lpg,"NA20P (4-cyl. in-line, OHC), 1,998cc"
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,engine_max_power,"60kW (82PS)/4,600rpm"
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,engine_max_torque,"159Nm (16.2kgm)/2,400rpm"
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,transmission,"4-speed MT, column shift"
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,suspension_front_rear,"Strut, 5-link"
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,brakes_front_rear,"Disc, drum"
Cedric Gloria,336,Cedric 4-door Sedan Original (1996 : QJY31),1996,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cedric_4door_sedan_original.html,tires,6.40R-14-6PR (front & rear)
Cherry,064,Cherry 2-door Deluxe (1970 : E10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_2door_deluxe.html,overall_length_width_height,"3,610/1,470/1,380mm"
Cherry,064,Cherry 2-door Deluxe (1970 : E10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_2door_deluxe.html,wheelbase,"2,335mm"
Cherry,064,Cherry 2-door Deluxe (1970 : E10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_2door_deluxe.html,tread_front_rear,"1,270/1,235mm"
Cherry,064,Cherry 2-door Deluxe (1970 : E10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_2door_deluxe.html,curb_weight,630kg
Cherry,064,Cherry 2-door Deluxe (1970 : E10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_2door_deluxe.html,engine,"A10 (4-cyl. in line, OHV), 988cc"
Cherry,064,Cherry 2-door Deluxe (1970 : E10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_2door_deluxe.html,engine_max_power,"43kW (58PS)/6,000rpm"
Cherry,064,Cherry 2-door Deluxe (1970 : E10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_2door_deluxe.html,engine_max_torque,"78Nm (8.0kgm)/4,000rpm"
Cherry,064,Cherry 2-door Deluxe (1970 : E10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_2door_deluxe.html,transmission,"4-speed, floor shift"
Cherry,064,Cherry 2-door Deluxe (1970 : E10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_2door_deluxe.html,suspension_front_rear,Strut/trailing-arm
Cherry,064,Cherry 2-door Deluxe (1970 : E10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_2door_deluxe.html,tires,6.00-12-4PR (155SR13)
Cherry,305,Cherry X-1 (1970: PE10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_x1.html,overall_length_width_height,"3,610/1,470/1,375mm"
Cherry,305,Cherry X-1 (1970: PE10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_x1.html,wheelbase,"2,335mm"
Cherry,305,Cherry X-1 (1970: PE10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_x1.html,tread_front_rear,"1,270/1,235mm"
Cherry,305,Cherry X-1 (1970: PE10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_x1.html,curb_weight,670kg
Cherry,305,Cherry X-1 (1970: PE10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_x1.html,engine,"A12 (4-cyl. in line, OHV), 988cc"
Cherry,305,Cherry X-1 (1970: PE10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_x1.html,engine_max_power,"59kW(80ps)/6,400rpm"
Cherry,305,Cherry X-1 (1970: PE10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_x1.html,engine_max_torque,"96N·m(9.8kgm)/4,400rpm"
Cherry,305,Cherry X-1 (1970: PE10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_x1.html,suspension_front_rear,Strut / Trailing arm (independent)
Cherry,305,Cherry X-1 (1970: PE10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_x1.html,brakes_front_rear,Disc / Drum
Cherry,305,Cherry X-1 (1970: PE10),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_x1.html,tires,6.00S-12 4PR
Cherry,065,Cherry Coupe X-1 (1973 : KPE10),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_coupe_x1.html,overall_length_width_height,"3,690/1,650/1,250mm"
Cherry,065,Cherry Coupe X-1 (1973 : KPE10),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_coupe_x1.html,wheelbase,"2,035mm"
Cherry,065,Cherry Coupe X-1 (1973 : KPE10),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_coupe_x1.html,tread_front_rear,"1,270/1,235mm"
Cherry,065,Cherry Coupe X-1 (1973 : KPE10),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_coupe_x1.html,curb_weight,645kg
Cherry,065,Cherry Coupe X-1 (1973 : KPE10),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_coupe_x1.html,engine,"A12 (4-cyl. in line, OHV), 1,298cc"
Cherry,065,Cherry Coupe X-1 (1973 : KPE10),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_coupe_x1.html,engine_fuel_system,Lucas fuel injection
Cherry,065,Cherry Coupe X-1 (1973 : KPE10),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_coupe_x1.html,engine_max_power,"110kW (150PS)/8,500rpm"
Cherry,065,Cherry Coupe X-1 (1973 : KPE10),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_coupe_x1.html,engine_max_torque,"132Nm (13.5kgm)/7,600rpm"
Cherry,065,Cherry Coupe X-1 (1973 : KPE10),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_coupe_x1.html,suspension_front_rear,Strut/trailing-arm
Cherry,065,Cherry Coupe X-1 (1973 : KPE10),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_coupe_x1.html,tires_front_rear,"225/515-13, 185/535-13"
Cherry,165,Cherry F-II 1400GL (1975 : F10),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_1400gl.html,overall_length_width_height,"3,825/1,500/1,345mm"
Cherry,165,Cherry F-II 1400GL (1975 : F10),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_1400gl.html,wheelbase,"2,395mm"
Cherry,165,Cherry F-II 1400GL (1975 : F10),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_1400gl.html,tread,"1,280/1,245mm"
Cherry,165,Cherry F-II 1400GL (1975 : F10),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_1400gl.html,curb_weight,755kg
Cherry,165,Cherry F-II 1400GL (1975 : F10),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_1400gl.html,engine,"A14 (4-cyl. inline, OHV) 1,397cc"
Cherry,165,Cherry F-II 1400GL (1975 : F10),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_1400gl.html,engine_max_power,"58.8kW(80ps)/6,000rpm"
Cherry,165,Cherry F-II 1400GL (1975 : F10),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_1400gl.html,engine_max_torque,"113N·m(11.5kgf·m)/3,600rpm"
Cherry,165,Cherry F-II 1400GL (1975 : F10),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_1400gl.html,suspension_front_rear,Strut / Trailing arm (independent)
Cherry,165,Cherry F-II 1400GL (1975 : F10),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_1400gl.html,brakes_front_rear,Disc / Drum
Cherry,165,Cherry F-II 1400GL (1975 : F10),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_1400gl.html,tires,6.15S-13-4PR
Cherry,071,Cherry FII Coupe Coupe GX-Twin (1976 : KPF10),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_coupe.html,overall_length_width_height,"3,825/1,600/1,315mm"
Cherry,071,Cherry FII Coupe Coupe GX-Twin (1976 : KPF10),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_coupe.html,wheelbase,"2,395mm"
Cherry,071,Cherry FII Coupe Coupe GX-Twin (1976 : KPF10),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_coupe.html,tread,"1,270/1,285mm"
Cherry,071,Cherry FII Coupe Coupe GX-Twin (1976 : KPF10),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_coupe.html,curb_weight,785kg
Cherry,071,Cherry FII Coupe Coupe GX-Twin (1976 : KPF10),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_coupe.html,engine,"A12 (4-cyl. inline, OHV), 1,298cc"
Cherry,071,Cherry FII Coupe Coupe GX-Twin (1976 : KPF10),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_coupe.html,engine_max_power,"107kW(145ps)/8,500rpm"
Cherry,071,Cherry FII Coupe Coupe GX-Twin (1976 : KPF10),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_coupe.html,engine_max_torque,"132N·m(13.5kgm)/6,800rpm"
Cherry,071,Cherry FII Coupe Coupe GX-Twin (1976 : KPF10),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_coupe.html,suspension_front_rear,Strut / Trailing arm (independent)
Cherry,071,Cherry FII Coupe Coupe GX-Twin (1976 : KPF10),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_coupe.html,brakes_front_rear,Disc / Drum
Cherry,071,Cherry FII Coupe Coupe GX-Twin (1976 : KPF10),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/cherry_fii_coupe.html,tires,210-525-14/185-525-14
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,overall_length_width_height,"4,090/1,620/2,180mm"
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,wheelbase,"2,300mm"
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,curb_weight,"1,525kg"
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,motor,DC series-wound
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,rated_output,7.5kW (1PS)
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,batteries,12V E120 lead-acid battery (x8)
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,tires_front_rear,175/70SR13/5.00-10-6PR
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,seating_capacity,6
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,gradability,0.34 (tan)
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,cruising_range_per_charge,60km
Concept Cars,104,EV Guide-II (Electric Vehicle) (1985 : -),1985,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/ev_guide-ii_electric_vehicle.html,top_speed,16km/h
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,overall_length_width_height,"4,300/1,860/1,200mm"
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,wheelbase,"2,540mm"
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,tread_front_rear,"1,545/1,550mm"
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,curb_weight,"1,400kg"
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,engine,"VG30DETT (V6, DOHC twin turbo) 2,960cc"
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,engine_max_power,"242kW (330PS)/6,800rpm"
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,engine_max_torque,"382Nm (39.0kgm)/3,200rpm"
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,suspension_front_rear,Double wishbone / Multilink(with HICAS)
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,brakes_front_rear,Ventilated disc / Ventilated disc
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,tires,235/55ZR16 / 255/50ZR16
Concept Cars,167,Nissan MID4-II (1987 : MID4-II),1987,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/nissan_mid_4_type_ii.html,seating_capacity,2
Datsun 1931 1945,001,Datsun 12 Phaeton (1933 : 12),1933,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_12_phaeton.html,overall_length,"2,710mm"
Datsun 1931 1945,001,Datsun 12 Phaeton (1933 : 12),1933,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_12_phaeton.html,overall_width,"1,175mm"
Datsun 1931 1945,001,Datsun 12 Phaeton (1933 : 12),1933,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_12_phaeton.html,wheelbase,"1,918mm"
Datsun 1931 1945,001,Datsun 12 Phaeton (1933 : 12),1933,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_12_phaeton.html,tread,965mm
Datsun 1931 1945,001,Datsun 12 Phaeton (1933 : 12),1933,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_12_phaeton.html,engine,"Water-cooled, 4 cylinders, SV"
Datsun 1931 1945,001,Datsun 12 Phaeton (1933 : 12),1933,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_12_phaeton.html,engine_displacement,748cc
