year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
1991,44,VW Scirocco - VW,96,Class 3,Renngemeinschaft Langenfeld (D),-,-,Frank Stamen (D)/Andy Fink/Carsten Meurer (D),NA,NA,NA,NA,NA,VW,Scirocco,NA,Result: 96th (34 laps behind the winner)Grid:,96th (34 laps behind the winner)Grid:,finished,NA,NA,34 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Scirocco.html,NA
1991,196,Suzuki Swift GTi - Suzuki,97,Class 10,AC Monheim,-,-,Hubert Jahn (D)/Nikolaus Arkenau (D)/Karl Seitz (A)/Detlef Schmitt,NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 97th (34 laps behind the winner)Grid:,97th (34 laps behind the winner)Grid:,finished,NA,NA,34 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,73,Ford Fiesta XR2i - Ford,98,Class 4,S&P Scharpmann Ford Kuhn,-,-,Frank Hufstadt (D)/Andrea Bachmann/Marion Kraft/Charlie Grütter,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 98th (35 laps behind the winner)Grid:,98th (35 laps behind the winner)Grid:,finished,NA,NA,35 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,96,Suzuki Swift GTi - Suzuki,99,Class 5,,-,-,Joachim Klappert/Volker Willershausen/Jens Matterhn/Erika Muermann,NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 99th (35 laps behind the winner)Grid:,99th (35 laps behind the winner)Grid:,finished,NA,NA,35 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,101,Suzuki Swift GTi - Suzuki,100,Class 5,AC Monheim,-,-,Stefan Kasterka/Hans Knauft/Armin Lambrich/Hubert Nacken (D),NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 100th (37 laps behind the winner)Grid:,100th (37 laps behind the winner)Grid:,finished,NA,NA,37 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,83,Ford Fiesta XR2i - Ford,101,Class 4,Ford Werke AG,-,-,Susanne Schmitz/Jörg Müller (D)/Michael Droste/Ludwig Scheuer (D),NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 101st (37 laps behind the winner)Grid:,101st (37 laps behind the winner)Grid:,finished,NA,NA,37 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,183,Honda Civic - Honda,102,Class 9,,-,-,Dave Phillips/Simon White/Joel Wykeham (GB),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 102nd (38 laps behind the winner)Grid:,102nd (38 laps behind the winner)Grid:,finished,NA,NA,38 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
1991,116,Ford Sierra Cosworth - Ford,103,Class 6,Ford Wolf Racing,-,-,Rüdiger Schmitt (D)/Christoph Unterhuber/Michael Funke (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 103rd (39 laps behind the winner)Grid:,103rd (39 laps behind the winner)Grid:,finished,NA,NA,39 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,170,Toyota Corolla (AE86) - Toyota N/A,104,Class 9,AMC Lünen,Closed bodywork,Front-engined,Klaus Kuhne/Gerd Flentje/Peter Brink (D),NA,NA,NA,NA,NA,Toyota,Corolla,(AE86),Result: 104th (39 laps behind the winner)Grid:,104th (39 laps behind the winner)Grid:,finished,NA,NA,39 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,https://www.racingsportscars.com/suffix/photo/Toyota/Corolla/(AE86).html
1991,198,Suzuki Swift GTi - Suzuki,106,Class 10,,-,-,Ralf Heydkamp/Friedhelm Bürger/Anita Klietsch,NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 106th (41 laps behind the winner)Grid:,106th (41 laps behind the winner)Grid:,finished,NA,NA,41 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,121,Ford Sierra Cosworth - Ford,107,Class 6,Teves Sport Alfred Teves,-,-,Berthold Bermel (D)/Andreas Wetzelsberger/Heinz Wirth (CH)/Tony Dron (GB),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 107th (41 laps behind the winner)Grid:,107th (41 laps behind the winner)Grid:,finished,NA,NA,41 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,24,BMW M3 - BMW,108,Class 2,Auto Budde Team Fina Tankstellen,Closed bodywork,Front-engined,Horst von Saurma-Jeltsch (D)/Thomas Voigt/Peter Wyss (CH),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 108th (41 laps behind the winner)Grid:,108th (41 laps behind the winner)Grid:,finished,NA,NA,41 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,197,Suzuki Swift GTi - Suzuki,109,Class 10,Scuderia Augustusburg Brühl,-,-,Herbert Wagenknecht (D)/Klaus Hemp (D)/Frank Berenbeck,NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 109th (43 laps behind the winner)Grid:,109th (43 laps behind the winner)Grid:,finished,NA,NA,43 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,173,Honda Civic - Honda,110,Class 9,Rheydter Club für Motorsport,-,-,Luigi Punziano/Richard Mertens/Berthold Schmitz/Michael Brooks (GB),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 110th (45 laps behind the winner)Grid:,110th (45 laps behind the winner)Grid:,finished,NA,NA,45 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
1991,155,Opel Kadett GSi - Opel,111,Class 8,,Closed bodywork,Front-engined,Torsten Breuer/Johannes Breuer (D)/Detlef Klenke/Rolf Morlog,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 111th (45 laps behind the winner)Grid:,111th (45 laps behind the winner)Grid:,finished,NA,NA,45 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,161,Opel Kadett GSi - Opel,112,Class 8,,Closed bodywork,Front-engined,Wilfried Schwertfeger (D)/Michael Kunzendorf/Hans-Dieter Melzer/Ludwig Hölzl (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 112th (46 laps behind the winner)Grid:,112th (46 laps behind the winner)Grid:,finished,NA,NA,46 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,48,Opel Kadett GSi - Opel,113,Class 3,(D),Closed bodywork,Front-engined,Günter Schmidt/Mario Hebler/Klaus Gohlke,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 113th (47 laps behind the winner)Grid:,113th (47 laps behind the winner)Grid:,finished,NA,NA,47 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,60,Opel Kadett GSi - Opel,114,Class 3,,Closed bodywork,Front-engined,"""Krehl""/Robert Baumann/Detlef Heinze (D)",NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 114th (48 laps behind the winner)Grid:,114th (48 laps behind the winner)Grid:,finished,NA,NA,48 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,160,Opel Kadett GSi - Opel,115,Class 8,,Closed bodywork,Front-engined,Gregor Morawitz/Hans-Josef Nettesheim (D)/Werner Schlehecker (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 115th (51 laps behind the winner)Grid:,115th (51 laps behind the winner)Grid:,finished,NA,NA,51 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,211,Porsche 911 Carrera 2 - Porsche,NA,Class 11,Wehmeier & Castrup HJS Team,Closed bodywork,Rear-engined,Georg Memminger (D)/Walter Röhrl (D)/Fritz Müller (D)/Helge Probst (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,2,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/2.html
1991,157,Renault Clio - Renault,NA,Class 8,Bavaria Autovermietung,-,-,Dieter Radecki/Hans-Werner Schüller,NA,NA,NA,NA,NA,Renault,Clio,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,NA
1991,17,Opel Omega 3000 24V - Opel,NA,Class 13,Opel Team Irmscher,-,-,Volker Strycek (D)/Franz Engstler (D)/Sepp Haider (A),NA,NA,NA,NA,NA,Opel,Omega,3000 24V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Omega.html,https://www.racingsportscars.com/suffix/photo/Opel/Omega/3000%2024V.html
1991,98,Citroën AX Sport - Citroën,NA,Class 5,,-,-,Rainer Orbach (D)/Wolfgang Drabiniok (D)/Jens Nothelle/Reiner Schiesemitz,NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
1991,14,BMW M3 - BMW,NA,Class 13,BMW M Team Schnitzer,Closed bodywork,Front-engined,Roberto Ravaglia (I)/Markus Oestreich (D)/Steve Soper (GB)/Joachim Winkelhock (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,149,Peugeot 309 GTi 16V - Peugeot,NA,Class 8,,-,-,Thomas Gruhler/Peter Schneider/Michael Dorner/Rolf Häring,NA,NA,NA,NA,NA,Peugeot,309,GTi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/309.html,https://www.racingsportscars.com/suffix/photo/Peugeot/309/GTi%2016V.html
1991,46,Peugeot 309 - Peugeot,NA,Class 3,,-,-,Helmut Müller (D)/Harald Mahatsek/Eva Mahatsek,NA,NA,NA,NA,NA,Peugeot,309,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/309.html,NA
1991,108,Ford Sierra Cosworth - Ford,NA,Class 6,,-,-,Ian Khan (GB)/Steve Kempton (GB)/Andrew Wilmot (GB),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,95,Opel Corsa - Opel,NA,Class 5,Scuderia Blau Weiss Kamp-Lintfort,-,-,Gard Eichenauer/Dieter Vier/Michael Abendroth,NA,NA,NA,NA,NA,Opel,Corsa,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Corsa.html,NA
1991,142,Opel Kadett GSi - Opel,NA,Class 8,,Closed bodywork,Front-engined,Achim Winter (D)/Georg Tokmakidis,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,153,Peugeot 309 GTi 16V - Peugeot,NA,Class 8,,-,-,Wolf-Dieter Feuerlein (D)/Günter Schrey (D)/Wolfgang Savelsbergh (D)/Johannes Birkemeyer,NA,NA,NA,NA,NA,Peugeot,309,GTi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/309.html,https://www.racingsportscars.com/suffix/photo/Peugeot/309/GTi%2016V.html
1991,54,Opel Manta - Opel,NA,Class 3,,Closed bodywork,Front-engined,Richard Burdenski/Roland Stern/Robert Priller,NA,NA,NA,NA,NA,Opel,Manta,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,NA
1991,32,BMW M3 - BMW,NA,Class 2,Bychl Euroracing,Closed bodywork,Front-engined,Miloš Bychl (CS)/Carlos Palma/Ni Amorim (P),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,216,Porsche 911 Carrera 2 - Porsche,NA,Class 11,Seikel Motorsport,Closed bodywork,Rear-engined,Girolamo Capra (I)/Giuseppe Quargentan (I)/Giovanni da Schio (I)/Marco Quargentan (I),NA,NA,NA,NA,NA,Porsche,911 Carrera,2,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/2.html
1991,113,Ford Sierra Cosworth - Ford,NA,Class 6,,-,-,Michael Triesch/Stephan Weber/Joachim Scheefeldt (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,2,Ford Sierra RS Cosworth - Ford,NA,Class 1,Ford Ringshausen Motorsport,-,-,Stefan Schlesack (D)/Francois Delecour/Jochaim Kleint (D)/Bernd Schneider (D),NA,NA,NA,NA,NA,Ford,Sierra,RS Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/RS%20Cosworth.html
1991,27,BMW M3 - BMW,NA,Class 2,Renngemeinschaft Bergisch-Gladbach,Closed bodywork,Front-engined,Fritz Möller (D)/Werner Felder (D)/Rudolf Sazma,NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,18,BMW M3 - BMW,NA,Class 13,Team mastop,Closed bodywork,Front-engined,Franz Dufter (D)/Andy Bovensiepen (D)/Leopold von Bayern (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,151,Opel Kadett GSi - Opel,NA,Class 8,DMS Team Delta Motorsport,Closed bodywork,Front-engined,Mike Briggs (ZA)/Rod Turner (ZA)/Wolfgang Kaufmann (D)/Rolf Deubel (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,38,Alfa Romeo 33 - Alfa Romeo,NA,Class 3,Zender Alfa Sport,-,-,Jörg Chmiela (D)/Raimund Wittlich (D)/Clemens Diewald (D),NA,NA,NA,NA,NA,Alfa Romeo,33,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/33.html,NA
1991,179,Peugeot 205 GTi - Peugeot,NA,Class 9,AMC Deuerling,-,-,Josef Forster/Wolfgang Baum/Helmut Knoblich/Edith Weiss,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1991,3,Ford Sierra RS Cosworth - Ford,NA,Class 1,DSK Ja zum Motorsport,-,-,Dieter Selzer (D)/Franz-Josef Bröhling (D)/Edgar Dören (D)/Hermann Tilke (D),NA,NA,NA,NA,NA,Ford,Sierra,RS Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/RS%20Cosworth.html
1991,58,VW Golf GTI - VW,NA,Class 3,Christoph Esser,-,-,Carsten Struwe (D)/Günter Lüttecke (D)/G. Müller-Jäger,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
1991,112,Ford Sierra Cosworth - Ford,NA,Class 6,,-,-,Antonio Maniero (I)/Alberto Bettin/Renato Benusiglio (I)/Roberto Ragazzi (I),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,201,Citroën AX Sport - Citroën,NA,Class 10,,-,-,Uwe Klenke/Wolfgang Engels/Dieter Schlöder/Karl Fraund (D),NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
1991,29,BMW M3 - BMW,NA,Class 2,,Closed bodywork,Front-engined,Herbert Wolf (D)/Dariusch Ahrabian (D)/Peter Schissel/Wolfgang Eickwinkel,NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,175,Toyota Corolla (AE86) - Toyota N/A,NA,Class 9,Rheydter Club für Motorsport,Closed bodywork,Front-engined,Stephan Schroers (D)/Kuno Kuttenkeuler/Hans-Josef Malzkorn,NA,NA,NA,NA,NA,Toyota,Corolla,(AE86),Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,https://www.racingsportscars.com/suffix/photo/Toyota/Corolla/(AE86).html
1991,111,Ford Sierra Cosworth - Ford,NA,Class 6,,-,-,Antonio Tognana (I)/Giorgio Cerciello (I)/Eliseo Stella (I),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,192,Suzuki Swift GTi - Suzuki,NA,Class 10,,-,-,Joachim Wittkowski/Ernst Plannasch,NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,79,Ford Fiesta XR2i - Ford,NA,Class 4,MSC Adenau,-,-,Ralf Martin (D)/Michael Trunk (D)/Ellen Hild/Ralf Schäfer,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,35,VW Golf GTI - VW,NA,Class 3,MSC Langenfeld,-,-,Werner Lungstrass (D)/Hans-Joachim Scheurlen/Ralf Simmel,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
