year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
1990,69,Ford Fiesta XR2i - Ford,NA,Class 4,,-,-,Claudia Hürtgen (D)/Ingrid Steger/Dirk Ehlebracht/Michael Schmölders,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1990,210,Peugeot 205 Rallye - Peugeot,NA,Class 10,,-,-,Thomas Mundorf/Karl Heinz Löbler/Mathias Bungard (D),NA,NA,NA,NA,NA,Peugeot,205,Rallye,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/Rallye.html
1990,211,Suzuki Swift - Suzuki,NA,Class 10,Scuderia Avus e. V.,-,-,Hardy Wroblewicz/Oliver Freymuth (D),NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
1990,68,Ford Fiesta XR2i - Ford,NA,Class 4,,-,-,Marion Dorsch/Halfried Huch/Stephan Köhler (D)/Claudia Fleischhauer,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1990,2,Ford Sierra RS 500 - Ford,NA,Class 1,Ford Motorsport Eggenberger,-,-,/Thomas Lindström (S)/Roland Asch (D)/Edgar Dören (D)/Frank Biela (D),NA,NA,NA,NA,NA,Ford,Sierra,RS 500,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/RS%20500.html
1990,53,VW Golf GTI - VW,NA,Class 3,MSC Langenfeld e. V. im ADAC,-,-,Werner Lungstrass (D)/Hans-Joachim Scheurlen/Jürgen Schwarz,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
1990,161,Opel Kadett GSi 16V - Opel,NA,Class 8,,Closed bodywork,Front-engined,Gerd Lambert/Hartmut Vogt/Holger Zilles,NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,114,BMW M3 - BMW,NA,Class 7,,Closed bodywork,Front-engined,Jürgen Schorn/Gerd Dobersch/Esa Metsälä,NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,148,Opel Kadett GSi 16V - Opel,NA,Class 8,Mühlner Motorsport GmbH,Closed bodywork,Front-engined,Frank Katthöfer (D)/Klaus Assmuth (D)/Alexander Quester (AUS),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,106,BMW M3 - BMW,NA,Class 7,Auto Budde Team Fina Deutschland,Closed bodywork,Front-engined,Udo Schneider (D)/Kalli Hufstadt (D)/Annette Meeuvissen (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,224,Porsche 911 Carrera - Porsche,NA,Class 11,,Closed bodywork,Rear-engined,Jürgen Alzen (D)/Uwe Alzen (D)/Karl-Horst Mühlbauer/Heinz Dorr,NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
1990,112,BMW M3 - BMW,NA,Class 7,,Closed bodywork,Front-engined,Hans Widmann (D)/Wolfgang Widmann (D)/Christian Langreuther,NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,1,Ford Sierra RS 500 - Ford,NA,Class 1,Ford Motorsport Eggenberger,-,-,Bernd Schneider (D)/Frank Biela (D)/Roland Asch (D)/Olaf Manthey (D),NA,NA,NA,NA,NA,Ford,Sierra,RS 500,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/RS%20500.html
